old-2
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1805_03_04_3491.huff 	 10646 	 12609 	 2152
1805_12_03_3493.huff 	 12858 	 16679 	 2902
1805_12_06_3492.huff 	 5523 	 5803 	 993
1806_01_10_3494.huff 	 4364 	 4381 	 847
1806_11_27_3722.huff 	 2590 	 2562 	 425
1806_12_02_3495.huff 	 12548 	 16947 	 2881
1806_12_30_3496.huff 	 4948 	 5982 	 1175
1807_01_22_3497.huff 	 10460 	 14464 	 2478
1807_02_10_3498.huff 	 6129 	 6567 	 1143
1807_07_02_3499.huff 	 5842 	 6817 	 1174
1807_10_27_3500.huff 	 11204 	 13939 	 2373
1808_11_08_3501.huff 	 12396 	 16092 	 2710
1809_03_04_3482.huff 	 7060 	 6905 	 1177
1809_04_03_3502.huff 	 2342 	 1863 	 337
1809_05_23_3607.huff 	 6166 	 6514 	 1116
1809_11_29_3608.huff 	 9142 	 10868 	 1832
1810_10_27_3610.huff 	 3718 	 3654 	 624
1810_12_05_3609.huff 	 11676 	 14772 	 2451
1811_02_21_3611.huff 	 2200 	 2062 	 335
1811_11_05_3613.huff 	 10952 	 13690 	 2275
1812_06_01_3614.huff 	 12304 	 17228 	 2851
1812_06_19_3615.huff 	 1957 	 1674 	 289
1812_07_09_3616.huff 	 2241 	 1808 	 311
1812_11_04_3619.huff 	 14916 	 19251 	 3251
1813_03_04_3620.huff 	 7018 	 7055 	 1211
1813_05_25_3621.huff 	 10424 	 12168 	 2111
1813_07_23_3622.huff 	 4850 	 4624 	 799
1813_12_07_3623.huff 	 14303 	 19136 	 3262
1814_09_01_3624.huff 	 4558 	 4141 	 696
1814_09_20_3625.huff 	 10967 	 12363 	 2115
1815_01_30_3626.huff 	 5941 	 7358 	 1281
1815_02_18_3627.huff 	 5193 	 4958 	 829
1815_12_05_3628.huff 	 14103 	 19107 	 3186
1816_12_03_3629.huff 	 14452 	 19976 	 3370
1817_03_03_3630.huff 	 3842 	 4856 	 815
1817_03_04_3483.huff 	 13330 	 19556 	 3379
1817_12_02_3594.huff 	 16001 	 25759 	 4447
1818_11_16_3596.huff 	 16158 	 25970 	 4378
1819_12_07_3597.huff 	 15513 	 27356 	 4711
1820_11_14_3598.huff 	 14162 	 20068 	 3464
1821_03_05_3601.huff 	 16441 	 25884 	 4482
1821_07_04_3484.huff 	 2949 	 2603 	 447
1821_12_03_3602.huff 	 17554 	 33708 	 5858
1822_12_03_3603.huff 	 16827 	 27660 	 4765
1823_12_02_3604.huff 	 21068 	 37578 	 6423
1824_12_07_3606.huff 	 22965 	 48968 	 8444
1825_03_04_3513.huff 	 13116 	 17489 	 2917
1825_12_06_3514.huff 	 27979 	 53039 	 9088
1826_12_05_3515.huff 	 24007 	 45626 	 7848
1827_12_04_3516.huff 	 23947 	 41545 	 7058
1828_12_02_3517.huff 	 24019 	 43365 	 7391
1829_03_04_3485.huff 	 6772 	 6722 	 1128
1829_05_11_3631.huff 	 1998 	 2348 	 402
1829_12_08_3632.huff 	 30896 	 61903 	 10568
1830_10_05_3633.huff 	 2563 	 4812 	 846
1830_12_06_3634.huff 	 36502 	 88827 	 15043
1831_12_06_3635.huff 	 23430 	 42221 	 7211
1832_07_10_3636.huff 	 20064 	 46421 	 8138
1832_12_04_3637.huff 	 25080 	 46153 	 7903
1833_03_04_3639.huff 	 6396 	 6946 	 1176
1833_12_03_3640.huff 	 22872 	 46194 	 7930
1834_12_01_3641.huff 	 34600 	 79060 	 13514
1835_12_07_3642.huff 	 29773 	 63520 	 10864
1836_12_05_3643.huff 	 32051 	 72318 	 12428
1837_03_04_3486.huff 	 17152 	 23066 	 3846
1837_03_04_3644.huff 	 24699 	 47766 	 8254
1837_09_04_3724.huff 	 28563 	 69051 	 11785
1837_12_05_3589.huff 	 31407 	 67914 	 11513
1838_01_05_3725.huff 	 2462 	 2348 	 396
1838_12_03_3591.huff 	 31688 	 68824 	 11558
1839_12_02_3592.huff 	 34971 	 78957 	 13492
1840_12_05_3593.huff 	 28372 	 54157 	 9014
1841_01_02_3726.huff 	 4546 	 5047 	 882
1841_03_04_3548.huff 	 24787 	 48991 	 8465
1841_12_07_3549.huff 	 26918 	 48129 	 8295
1845_03_04_3550.huff 	 17197 	 28267 	 4814
1849_03_05_3551.huff 	 6515 	 6504 	 1091
1850_12_02_3552.huff 	 27455 	 49039 	 8373
1852_07_06_3487.huff 	 20298 	 60149 	 10878
1853_03_04_3553.huff 	 15294 	 19750 	 3342
1853_12_05_3728.huff 	 30931 	 57134 	 9677
1854_01_18_3727.huff 	 1919 	 1619 	 271
1854_10_16_3503.huff 	 32514 	 181760 	 33420
1854_12_04_3729.huff 	 32448 	 60991 	 10213
1855_12_31_3730.huff 	 32867 	 69350 	 11672
1856_12_02_3731.huff 	 30938 	 62898 	 10567
1857_03_04_3554.huff 	 12083 	 16532 	 2836
1857_12_08_3732.huff 	 34289 	 80636 	 13775
1858_06_16_3504.huff 	 11928 	 17778 	 3226
1858_12_06_3733.huff 	 38863 	 96899 	 16505
1859_12_19_3734.huff 	 32764 	 72729 	 12513
1860_02_27_3505.huff 	 16023 	 34825 	 6164
1860_12_03_3735.huff 	 34790 	 82815 	 14150
1861_02_11_3506.huff 	 1258 	 776 	 152
1861_03_04_3507.huff 	 13321 	 41212 	 7272
1861_07_04_3508.huff 	 19071 	 71328 	 12572
1861_12_03_3736.huff 	 24718 	 40806 	 7052
1862_12_01_3737.huff 	 27756 	 48876 	 8550
1863_01_01_3509.huff 	 3481 	 4146 	 711
1863_08_26_3510.huff 	 7808 	 17822 	 3396
1863_11_19_3511.huff 	 1796 	 1421 	 272
1863_12_08_3738.huff 	 23422 	 36487 	 6221
1864_12_06_3739.huff 	 23598 	 34799 	 5997
1865_03_04_3512.huff 	 4518 	 3849 	 705
1865_12_04_3555.huff 	 28657 	 53861 	 9294
1869_03_04_3556.huff 	 6284 	 6379 	 1132
1869_12_06_3740.huff 	 25253 	 45152 	 7777
1870_12_05_3741.huff 	 28979 	 51175 	 8847
1871_12_04_3742.huff 	 23072 	 38083 	 6476
1872_12_02_3743.huff 	 31780 	 60356 	 10410
1873_03_04_3557.huff 	 7063 	 7578 	 1341
1873_12_01_3744.huff 	 31554 	 59270 	 10156
1874_12_07_3745.huff 	 29428 	 57804 	 9889
1875_12_07_3746.huff 	 34450 	 71928 	 12324
1876_12_05_3747.huff 	 23332 	 40126 	 6860
1877_03_05_3558.huff 	 10886 	 14676 	 2494
1877_12_03_3748.huff 	 31785 	 63915 	 10862
1878_12_02_3749.huff 	 27653 	 47668 	 8037
1879_12_01_3750.huff 	 33068 	 69987 	 11801
1880_12_06_3751.huff 	 38723 	 80960 	 13593
1881_03_04_3559.huff 	 13268 	 17494 	 2993
1881_12_06_3560.huff 	 41985 	 80527 	 13710
1882_12_04_3752.huff 	 35097 	 61739 	 10519
1883_12_04_3753.huff 	 31238 	 51361 	 8681
1884_12_01_3754.huff 	 31933 	 54237 	 9112
1885_03_04_3571.huff 	 8742 	 9990 	 1691
1885_12_08_3755.huff 	 51645 	 119104 	 19979
1886_12_06_3756.huff 	 42462 	 91414 	 15374
1887_12_06_3757.huff 	 18745 	 31173 	 5365
1888_12_03_3758.huff 	 41892 	 80055 	 13434
1889_03_04_3561.huff 	 17814 	 25858 	 4407
1889_12_03_3765.huff 	 36858 	 76723 	 13143
1890_12_01_3766.huff 	 34265 	 68497 	 11675
1891_12_09_3767.huff 	 41307 	 95438 	 16536
1892_12_06_3768.huff 	 38353 	 80454 	 14111
1893_03_04_3572.huff 	 10839 	 12214 	 2028
1893_08_08_3759.huff 	 10079 	 12221 	 2104
1893_12_04_3760.huff 	 41853 	 75480 	 12681
1894_12_03_3762.huff 	 46802 	 96239 	 16370
1895_12_02_3763.huff 	 41579 	 88452 	 14868
1896_12_07_3764.huff 	 45520 	 93353 	 15901
1897_03_04_3562.huff 	 16297 	 23247 	 3977
1897_12_06_3769.huff 	 35214 	 71532 	 12225
1898_12_05_3770.huff 	 53682 	 121684 	 20533
1899_12_05_3771.huff 	 55738 	 137444 	 23065
1900_12_03_3772.huff 	 52990 	 116387 	 19479
1901_03_04_3563.huff 	 11163 	 13190 	 2225
1901_12_03_3773.huff 	 47039 	 113948 	 19736
1902_12_02_3774.huff 	 30073 	 56737 	 9838
1903_12_07_3775.huff 	 40324 	 88561 	 15059
1904_12_06_3776.huff 	 44377 	 102379 	 17559
1905_03_04_3564.huff 	 5149 	 5471 	 991
1905_12_05_3777.huff 	 52244 	 145178 	 25168
1906_12_03_3778.huff 	 52298 	 135848 	 23725
1907_12_03_3779.huff 	 55353 	 159425 	 27581
1908_12_09_3780.huff 	 46324 	 113651 	 19565
1909_03_04_3565.huff 	 18768 	 31728 	 5442
1909_11_17_3781.huff 	 18815 	 43497 	 7878
1909_12_07_3782.huff 	 35383 	 83523 	 13985
1910_12_06_3783.huff 	 55775 	 165510 	 28272
1911_01_26_3784.huff 	 10760 	 13874 	 2294
1911_12_05_3785.huff 	 50140 	 141324 	 23994
1912_12_03_3786.huff 	 53017 	 150971 	 25409
1913_03_04_3566.huff 	 8488 	 9371 	 1712
1913_07_04_3787.huff 	 6304 	 6716 	 1267
1913_10_25_3788.huff 	 8140 	 10553 	 1956
1913_12_02_3789.huff 	 14276 	 20203 	 3567
1914_01_20_3790.huff 	 10430 	 14764 	 2523
1914_08_20_3791.huff 	 3879 	 3517 	 632
1914_10_20_3792.huff 	 5143 	 5704 	 1078
1914_12_08_3793.huff 	 15781 	 24912 	 4548
1915_12_07_3794.huff 	 23194 	 44028 	 7772
1916_09_02_3795.huff 	 18954 	 31612 	 5537
1916_12_05_3796.huff 	 9262 	 12584 	 2127
1917_01_22_3797.huff 	 9612 	 14958 	 2685
1917_03_05_3567.huff 	 7044 	 8248 	 1531
1917_04_02_4722.huff 	 14002 	 20662 	 3679
1917_04_06_3798.huff 	 5829 	 8770 	 1541
1917_12_04_3799.huff 	 14442 	 21693 	 3935
1918_12_02_3801.huff 	 19379 	 30929 	 5495
1919_12_02_3802.huff 	 18300 	 28090 	 4773
1920_12_07_3803.huff 	 11878 	 15879 	 2744
1921_03_04_3568.huff 	 15278 	 19866 	 3346
1921_12_06_3804.huff 	 21389 	 33673 	 5652
1922_12_08_3805.huff 	 22015 	 34829 	 5786
1923_12_06_3806.huff 	 23074 	 40357 	 6746
1924_12_03_3807.huff 	 23084 	 41883 	 7019
1925_03_04_3569.huff 	 15841 	 23540 	 4057
1925_12_08_3808.huff 	 30794 	 65151 	 10958
1926_12_07_3809.huff 	 30640 	 61672 	 10407
1927_08_10_3810.huff 	 5575 	 6136 	 1044
1927_12_06_3811.huff 	 27978 	 53186 	 8880
1928_10_22_6000.huff 	 19495 	 36485 	 6211
1928_12_04_3812.huff 	 28253 	 49225 	 8168
1929_03_04_3570.huff 	 13881 	 22593 	 3766
1929_07_24_3813.huff 	 5817 	 6529 	 1100
1933_03_04_3280.huff 	 9756 	 10793 	 1901
1933_03_12_3298.huff 	 7699 	 9868 	 1797
1933_05_07_3299.huff 	 12479 	 16903 	 2971
1933_07_24_3300.huff 	 12243 	 16411 	 2971
1933_10_22_3301.huff 	 10927 	 14915 	 2720
1934_06_28_3302.huff 	 11927 	 14532 	 2531
1934_09_30_3303.huff 	 13297 	 18648 	 3163
1935_04_28_3304.huff 	 12805 	 17888 	 3096
1936_06_27_3305.huff 	 9414 	 11307 	 2015
1936_09_06_3306.huff 	 12785 	 18203 	 3207
1936_10_31_3307.huff 	 10841 	 13653 	 2468
1937_01_20_3308.huff 	 9329 	 10372 	 1825
1937_03_09_3309.huff 	 14137 	 22920 	 4066
1937_10_05_3310.huff 	 9302 	 10818 	 1864
1937_10_12_3311.huff 	 13051 	 18377 	 3271
1937_11_14_3312.huff 	 7167 	 9290 	 1634
1938_04_14_3313.huff 	 16144 	 25830 	 4599
1938_06_24_3314.huff 	 14428 	 20302 	 3533
1938_07_08_3573.huff 	 7231 	 8211 	 1446
1939_09_03_3315.huff 	 5857 	 6699 	 1241
1940_05_26_3316.huff 	 14997 	 21263 	 3871
1940_06_10_3317.huff 	 8619 	 11016 	 1970
1940_07_19_3318.huff 	 14323 	 19715 	 3544
1940_12_29_3319.huff 	 15248 	 22208 	 4041
1941_01_06_3320.huff 	 13943 	 18840 	 3330
1941_01_20_3321.huff 	 6690 	 7368 	 1362
1941_03_15_3322.huff 	 12978 	 16647 	 3031
1941_05_27_3814.huff 	 17905 	 26288 	 4620
1941_09_11_3323.huff 	 11854 	 17146 	 3065
1941_12_08_3324.huff 	 3410 	 3075 	 518
1941_12_09_3325.huff 	 12762 	 16543 	 3023
1941_12_11_3815.huff 	 984 	 817 	 139
1942_02_23_3326.huff 	 16147 	 23646 	 4251
1942_04_28_3327.huff 	 15973 	 21408 	 3868
1942_09_07_3328.huff 	 12526 	 17350 	 3180
1942_10_12_3329.huff 	 14312 	 19085 	 3483
1943_01_07_3816.huff 	 17634 	 25610 	 4625
1943_05_02_3330.huff 	 10349 	 13529 	 2465
1943_07_28_3331.huff 	 14684 	 19271 	 3468
1943_09_08_3332.huff 	 6961 	 7822 	 1466
1943_12_01_3817.huff 	 2457 	 1986 	 351
1943_12_24_3333.huff 	 13612 	 18778 	 3397
1944_01_11_3955.huff 	 14078 	 19341 	 3469
1944_06_05_3334.huff 	 8435 	 9264 	 1665
1944_06_12_3335.huff 	 8234 	 9091 	 1650
1944_07_20_3336.huff 	 8893 	 9844 	 1777
1945_01_20_3337.huff 	 3490 	 2924 	 561
1945_02_11_3819.huff 	 8427 	 12294 	 2019
1945_03_01_3338.huff 	 18731 	 33424 	 6044
1945_04_16_3339.huff 	 9115 	 10593 	 1880
1945_05_08_3340.huff 	 4068 	 3768 	 709
1945_08_06_3820.huff 	 6547 	 6616 	 1166
1945_08_09_3821.huff 	 14314 	 23062 	 4075
1945_09_01_3341.huff 	 6131 	 6795 	 1268
1945_10_27_3342.huff 	 11125 	 14596 	 2603
1947_03_12_3343.huff 	 9633 	 13236 	 2213
1947_06_20_3344.huff 	 7531 	 10155 	 1807
1947_06_29_3345.huff 	 6666 	 7000 	 1232
1948_07_15_3346.huff 	 9714 	 14429 	 2721
1948_09_18_3347.huff 	 3731 	 3874 	 794
1948_09_18_3348.huff 	 4039 	 4234 	 817
1948_11_03_3349.huff 	 1579 	 1432 	 285
1949_01_20_3350.huff 	 10041 	 13356 	 2284
1951_04_11_3351.huff 	 8870 	 13392 	 2469
1952_03_15_3352.huff 	 7397 	 10065 	 1970
1952_03_29_3353.huff 	 12198 	 20233 	 3804
1952_09_23_4638.huff 	 12568 	 24060 	 4800
1952_10_22_3354.huff 	 5209 	 6513 	 1280
1953_01_15_3355.huff 	 13530 	 19751 	 3802
1953_01_20_3356.huff 	 11683 	 13616 	 2476
1953_04_16_3357.huff 	 12040 	 15977 	 2918
1953_12_08_3358.huff 	 13040 	 17666 	 3075
1956_08_23_3359.huff 	 17892 	 25074 	 4406
1957_01_05_3360.huff 	 13625 	 20490 	 3443
1960_07_15_3362.huff 	 12190 	 14003 	 2558
1960_09_12_3363.huff 	 7481 	 8671 	 1561
1960_09_26_5728.huff 	 20393 	 59322 	 11037
1960_10_07_5729.huff 	 22569 	 61224 	 11385
1960_10_13_5730.huff 	 22156 	 58786 	 10930
1960_10_21_5731.huff 	 21117 	 59337 	 10991
1961_01_09_3364.huff 	 5145 	 5012 	 911
1961_01_17_3361.huff 	 10215 	 10919 	 1858
1961_01_20_3365.huff 	 7201 	 7371 	 1368
1961_01_30_5945.huff 	 21718 	 30901 	 5301
1961_02_21_5946.huff 	 4486 	 5288 	 975
1961_03_01_3366.huff 	 2653 	 2297 	 412
1961_03_13_5732.huff 	 11144 	 14460 	 2479
1961_04_20_5669.huff 	 21759 	 47395 	 7751
1961_04_20_5739.huff 	 8081 	 8546 	 1531
1961_04_27_3677.huff 	 11693 	 14123 	 2453
1961_05_03_5947.huff 	 3656 	 3405 	 617
1961_05_17_5928.huff 	 12408 	 16773 	 3010
1961_05_25_3368.huff 	 21149 	 34311 	 5911
1961_06_06_5948.huff 	 12768 	 35680 	 6434
1961_06_07_5949.huff 	 6716 	 7245 	 1309
1961_07_25_5740.huff 	 15634 	 22697 	 4138
1961_09_25_5741.huff 	 17222 	 25491 	 4509
1961_10_12_5950.huff 	 9413 	 10634 	 1907
1961_11_11_5951.huff 	 5500 	 5671 	 1044
1961_11_16_3369.huff 	 9649 	 11895 	 2112
1961_12_06_5952.huff 	 20195 	 37681 	 6663
1961_12_07_5953.huff 	 12991 	 22628 	 4239
1961_12_11_5954.huff 	 2609 	 2358 	 467
1962_01_11_5742.huff 	 25682 	 38107 	 6589
1962_03_23_5765.huff 	 10520 	 12958 	 2270
1962_06_06_5766.huff 	 10231 	 13071 	 2371
1962_06_11_3370.huff 	 15418 	 22262 	 3886
1962_09_12_3371.huff 	 10493 	 11798 	 2230
1962_09_30_5743.huff 	 5862 	 6401 	 1139
1962_10_22_3372.huff 	 10912 	 14156 	 2452
1963_01_14_5762.huff 	 21375 	 30865 	 5436
1963_05_18_3373.huff 	 9054 	 11485 	 2028
1963_05_30_3380.huff 	 3658 	 3696 	 707
1963_06_05_5763.huff 	 10357 	 12605 	 2203
1963_06_10_3374.huff 	 14353 	 19184 	 3455
1963_06_11_3375.huff 	 8674 	 10902 	 1997
1963_06_26_3376.huff 	 3501 	 3506 	 676
1963_07_26_3377.huff 	 12276 	 17668 	 3130
1963_09_20_5764.huff 	 14777 	 20149 	 3564
1963_09_26_3378.huff 	 13682 	 20472 	 3755
1963_10_26_3379.huff 	 8702 	 10390 	 1881
1963_11_27_3381.huff 	 7637 	 8874 	 1646
1963_11_28_5657.huff 	 5212 	 10870 	 2058
1963_12_17_5658.huff 	 7141 	 16912 	 3094
1964_01_08_3382.huff 	 14089 	 18148 	 3230
1964_02_01_5898.huff 	 14977 	 22118 	 4003
1964_02_21_3523.huff 	 6579 	 6509 	 1182
1964_02_29_5899.huff 	 14583 	 47492 	 8586
1964_03_07_5900.huff 	 16150 	 26415 	 4754
1964_04_16_5901.huff 	 16036 	 25085 	 4624
1964_04_20_5659.huff 	 16280 	 49894 	 8778
1964_05_06_5902.huff 	 15621 	 25009 	 4540
1964_05_22_3383.huff 	 8333 	 9864 	 1821
1964_07_02_3525.huff 	 5863 	 5778 	 1035
1964_07_24_5903.huff 	 14846 	 25201 	 4549
1964_08_04_3998.huff 	 3379 	 3121 	 549
1964_08_05_5930.huff 	 5196 	 6264 	 1100
1964_08_27_5660.huff 	 8438 	 24002 	 4614
1964_10_09_3526.huff 	 13592 	 23147 	 4568
1964_10_18_5661.huff 	 8420 	 21070 	 3906
1964_10_27_3405.huff 	 17749 	 25390 	 4766
1965_01_04_4000.huff 	 16649 	 24371 	 4390
1965_01_20_4031.huff 	 7112 	 7866 	 1493
1965_02_04_5904.huff 	 13766 	 24770 	 4516
1965_03_13_5905.huff 	 12838 	 21423 	 3913
1965_03_15_3386.huff 	 13089 	 19640 	 3729
1965_03_20_5906.huff 	 16624 	 26473 	 4815
1965_03_26_5932.huff 	 4767 	 4276 	 769
1965_03_26_5933.huff 	 4798 	 5077 	 940
1965_04_07_5662.huff 	 11255 	 30725 	 5771
1965_04_27_5907.huff 	 16881 	 25644 	 4692
1965_04_28_4032.huff 	 1698 	 1480 	 247
1965_05_02_4033.huff 	 10452 	 15061 	 2671
1965_05_13_5934.huff 	 10949 	 13579 	 2480
1965_06_01_5908.huff 	 15788 	 25682 	 4607
1965_06_04_3387.huff 	 11857 	 15615 	 2833
1965_06_11_5935.huff 	 5953 	 5994 	 1135
1965_06_25_5664.huff 	 8752 	 20683 	 3684
1965_07_13_5909.huff 	 14672 	 23586 	 4298
1965_07_28_5910.huff 	 17165 	 28343 	 5262
1965_08_06_4034.huff 	 8489 	 10152 	 1869
1965_08_25_5911.huff 	 17088 	 27420 	 4955
1966_01_12_4035.huff 	 18811 	 31122 	 5579
1966_01_31_5936.huff 	 4228 	 4489 	 809
1966_02_23_5937.huff 	 14710 	 21337 	 3947
1966_03_23_5938.huff 	 7945 	 8963 	 1599
1966_06_30_5939.huff 	 13423 	 20932 	 3857
1966_07_05_5912.huff 	 17120 	 27400 	 4953
1966_07_12_4038.huff 	 10680 	 13840 	 2553
1966_07_20_5913.huff 	 14523 	 22829 	 4109
1966_10_06_5914.huff 	 14225 	 21968 	 3946
1966_10_15_5525.huff 	 4949 	 4923 	 844
1966_10_17_5915.huff 	 2296 	 1770 	 320
1966_12_31_5916.huff 	 10600 	 17175 	 3208
1967_01_10_5665.huff 	 22433 	 81162 	 14476
1967_02_02_5917.huff 	 10550 	 17381 	 3259
1967_03_09_5918.huff 	 14451 	 24123 	 4464
1967_03_15_5940.huff 	 14703 	 19810 	 3468
1967_07_24_4039.huff 	 4702 	 5292 	 905
1967_07_27_4040.huff 	 9586 	 10736 	 1918
1967_08_18_5919.huff 	 13980 	 23903 	 4382
1967_09_29_4041.huff 	 12003 	 15784 	 2830
1967_11_17_5920.huff 	 16307 	 29410 	 5599
1967_12_19_5921.huff 	 20355 	 47525 	 9073
1968_01_17_5666.huff 	 17367 	 55892 	 9962
1968_03_31_3388.huff 	 15070 	 23073 	 4142
1968_04_01_5941.huff 	 10766 	 13966 	 2616
1968_04_03_5922.huff 	 1456 	 2462 	 420
1968_04_11_4036.huff 	 3980 	 3639 	 690
1968_07_01_4037.huff 	 6066 	 6726 	 1146
1968_10_31_3389.huff 	 8457 	 11884 	 2102
1969_01_14_5667.huff 	 14873 	 45774 	 8292
1969_01_20_3587.huff 	 9560 	 11219 	 2131
1969_11_03_3873.huff 	 14910 	 25427 	 4585
1970_01_22_3889.huff 	 16184 	 24748 	 4493
1970_04_30_3890.huff 	 10368 	 15606 	 2731
1971_01_22_3874.huff 	 14434 	 25178 	 4551
1971_02_25_3875.huff 	 13440 	 20015 	 3559
1971_04_07_3876.huff 	 9883 	 14219 	 2612
1971_05_20_3877.huff 	 1943 	 1641 	 273
1972_01_20_3878.huff 	 14944 	 22498 	 4016
1972_01_25_3879.huff 	 9525 	 14341 	 2537
1972_05_08_3880.huff 	 9078 	 12715 	 2243
1972_11_06_3881.huff 	 3151 	 3152 	 597
1972_11_07_3882.huff 	 3497 	 3634 	 703
1973_01_20_3588.huff 	 6788 	 9713 	 1819
1973_01_23_3884.huff 	 5629 	 6895 	 1257
1973_04_30_3885.huff 	 11215 	 15404 	 2773
1973_08_15_3886.huff 	 13323 	 20461 	 3630
1974_01_30_3887.huff 	 15866 	 28681 	 5209
1974_02_25_3888.huff 	 15051 	 28996 	 5414
1974_04_29_3872.huff 	 15524 	 27013 	 4814
1974_08_08_3871.huff 	 7239 	 9649 	 1811
1974_08_09_3390.huff 	 5008 	 4578 	 850
1974_08_09_3891.huff 	 6704 	 8997 	 1837
1974_09_08_5598.huff 	 6003 	 5834 	 1094
1974_09_16_3522.huff 	 4176 	 3482 	 594
1974_09_18_5498.huff 	 9545 	 12184 	 2096
1974_10_08_3283.huff 	 17759 	 25104 	 4356
1975_01_15_5499.huff 	 16677 	 24233 	 4179
1975_04_10_5500.huff 	 21120 	 35761 	 6117
1975_04_23_3392.huff 	 11055 	 13481 	 2400
1975_05_27_3985.huff 	 6771 	 7662 	 1377
1975_08_01_3393.huff 	 12290 	 16596 	 2798
1975_12_07_5501.huff 	 10037 	 13305 	 2267
1976_01_19_5599.huff 	 18865 	 29053 	 5031
1976_08_19_3394.huff 	 13082 	 16184 	 2930
1976_08_19_5842.huff 	 4139 	 4067 	 788
1976_09_23_5546.huff 	 25948 	 75256 	 13833
1976_10_06_5538.huff 	 27266 	 72438 	 13124
1976_10_22_5539.huff 	 29200 	 72517 	 13282
1977_01_12_5600.huff 	 19055 	 27761 	 4762
1977_01_20_3286.huff 	 6675 	 6686 	 1229
1977_02_02_3396.huff 	 13451 	 19773 	 3527
1977_03_09_3397.huff 	 15709 	 27516 	 4974
1977_04_18_3398.huff 	 10414 	 14543 	 2676
1977_05_22_3399.huff 	 13873 	 18315 	 3236
1977_09_07_3928.huff 	 3609 	 3857 	 697
1977_11_08_3400.huff 	 9844 	 13939 	 2509
1978_01_19_5537.huff 	 16697 	 25999 	 4656
1978_09_17_3401.huff 	 4387 	 4462 	 753
1978_10_24_5547.huff 	 12226 	 18801 	 3300
1978_12_15_3935.huff 	 4319 	 5379 	 926
1979_01_23_5533.huff 	 13662 	 19215 	 3328
1979_07_15_3402.huff 	 13956 	 19722 	 3682
1979_11_13_5852.huff 	 15083 	 20439 	 3702
1980_01_04_3403.huff 	 6928 	 8245 	 1363
1980_01_23_3404.huff 	 13353 	 19778 	 3470
1980_04_25_3936.huff 	 4341 	 4726 	 817
1980_07_17_3406.huff 	 17713 	 25991 	 4699
1980_08_14_5534.huff 	 16963 	 26234 	 4789
1980_10_28_5535.huff 	 30820 	 85334 	 15526
1981_01_14_5536.huff 	 10361 	 12293 	 2189
1981_01_20_3407.huff 	 11491 	 13352 	 2453
1981_01_29_5853.huff 	 14889 	 24618 	 4573
1981_04_28_5446.huff 	 11182 	 13476 	 2461
1981_05_17_5854.huff 	 13987 	 17730 	 3313
1981_06_29_5855.huff 	 15984 	 22115 	 3974
1981_07_27_5676.huff 	 13674 	 19304 	 3555
1981_08_03_5452.huff 	 8283 	 13466 	 2521
1981_11_18_5447.huff 	 13666 	 19082 	 3293
1981_12_23_5448.huff 	 10747 	 12429 	 2203
