all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1832_12_04_3637.huff 	 25368 	 46153 	 7903
1833_03_04_3639.huff 	 6038 	 6946 	 1176
1833_12_03_3640.huff 	 23000 	 46194 	 7930
1834_12_01_3641.huff 	 35845 	 79060 	 13514
1835_12_07_3642.huff 	 30599 	 63520 	 10864
1836_12_05_3643.huff 	 32993 	 72318 	 12428
1837_03_04_3486.huff 	 17310 	 23066 	 3846
1837_03_04_3644.huff 	 25405 	 47766 	 8254
1837_09_04_3724.huff 	 29352 	 69051 	 11785
1837_12_05_3589.huff 	 32307 	 67914 	 11513
1838_01_05_3725.huff 	 2268 	 2348 	 396
1838_12_03_3591.huff 	 32817 	 68824 	 11558
1839_12_02_3592.huff 	 36349 	 78957 	 13492
1840_12_05_3593.huff 	 29171 	 54157 	 9014
1841_01_02_3726.huff 	 4326 	 5047 	 882
1841_03_04_3548.huff 	 25766 	 48991 	 8465
1841_12_07_3549.huff 	 27613 	 48129 	 8295
1845_03_04_3550.huff 	 17329 	 28267 	 4814
1849_03_05_3551.huff 	 6107 	 6504 	 1091
1850_12_02_3552.huff 	 28057 	 49039 	 8373
1852_07_06_3487.huff 	 21790 	 60149 	 10878
1853_03_04_3553.huff 	 15413 	 19750 	 3342
1853_12_05_3728.huff 	 31815 	 57134 	 9677
1854_01_18_3727.huff 	 1715 	 1619 	 271
1854_10_16_3503.huff 	 35176 	 181760 	 33420
1854_12_04_3729.huff 	 33662 	 60991 	 10213
1855_12_31_3730.huff 	 34173 	 69350 	 11672
1856_12_02_3731.huff 	 31872 	 62898 	 10567
1857_03_04_3554.huff 	 11727 	 16532 	 2836
1857_12_08_3732.huff 	 35592 	 80636 	 13775
1858_06_16_3504.huff 	 11934 	 17778 	 3226
1858_12_06_3733.huff 	 40589 	 96899 	 16505
1859_12_19_3734.huff 	 34063 	 72729 	 12513
1860_02_27_3505.huff 	 16447 	 34825 	 6164
1860_12_03_3735.huff 	 36383 	 82815 	 14150
1861_02_11_3506.huff 	 1067 	 776 	 152
1861_03_04_3507.huff 	 13543 	 41212 	 7272
