recent-10
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1916_09_02_3795.huff 	 18890 	 31612 	 5537
1916_12_05_3796.huff 	 9061 	 12584 	 2127
1917_01_22_3797.huff 	 9380 	 14958 	 2685
1917_03_05_3567.huff 	 6707 	 8248 	 1531
1917_04_02_4722.huff 	 13814 	 20662 	 3679
1917_04_06_3798.huff 	 5773 	 8770 	 1541
1917_12_04_3799.huff 	 14314 	 21693 	 3935
1918_12_02_3801.huff 	 19253 	 30929 	 5495
1919_12_02_3802.huff 	 18130 	 28090 	 4773
1920_12_07_3803.huff 	 11643 	 15879 	 2744
1921_03_04_3568.huff 	 15183 	 19866 	 3346
1921_12_06_3804.huff 	 21357 	 33673 	 5652
1922_12_08_3805.huff 	 21984 	 34829 	 5786
1923_12_06_3806.huff 	 23126 	 40357 	 6746
1924_12_03_3807.huff 	 23146 	 41883 	 7019
1925_03_04_3569.huff 	 15660 	 23540 	 4057
1925_12_08_3808.huff 	 31186 	 65151 	 10958
1926_12_07_3809.huff 	 30972 	 61672 	 10407
1927_08_10_3810.huff 	 5346 	 6136 	 1044
1927_12_06_3811.huff 	 28194 	 53186 	 8880
1928_10_22_6000.huff 	 19351 	 36485 	 6211
1928_12_04_3812.huff 	 28516 	 49225 	 8168
1929_03_04_3570.huff 	 13722 	 22593 	 3766
1929_07_24_3813.huff 	 5700 	 6529 	 1100
1933_03_04_3280.huff 	 9435 	 10793 	 1901
1933_03_12_3298.huff 	 7393 	 9868 	 1797
1933_05_07_3299.huff 	 12110 	 16903 	 2971
1933_07_24_3300.huff 	 11818 	 16411 	 2971
1933_10_22_3301.huff 	 10541 	 14915 	 2720
1934_06_28_3302.huff 	 11545 	 14532 	 2531
1934_09_30_3303.huff 	 12930 	 18648 	 3163
1935_04_28_3304.huff 	 12414 	 17888 	 3096
1936_06_27_3305.huff 	 9050 	 11307 	 2015
1936_09_06_3306.huff 	 12438 	 18203 	 3207
1936_10_31_3307.huff 	 10424 	 13653 	 2468
1937_01_20_3308.huff 	 8926 	 10372 	 1825
1937_03_09_3309.huff 	 13821 	 22920 	 4066
1937_10_05_3310.huff 	 9046 	 10818 	 1864
1937_10_12_3311.huff 	 12709 	 18377 	 3271
1937_11_14_3312.huff 	 6857 	 9290 	 1634
1938_04_14_3313.huff 	 15760 	 25830 	 4599
1938_06_24_3314.huff 	 14068 	 20302 	 3533
1938_07_08_3573.huff 	 6923 	 8211 	 1446
1939_09_03_3315.huff 	 5487 	 6699 	 1241
1940_05_26_3316.huff 	 14688 	 21263 	 3871
1940_06_10_3317.huff 	 8257 	 11016 	 1970
1940_07_19_3318.huff 	 13999 	 19715 	 3544
1940_12_29_3319.huff 	 14959 	 22208 	 4041
1941_01_06_3320.huff 	 13583 	 18840 	 3330
1941_01_20_3321.huff 	 6346 	 7368 	 1362
1941_03_15_3322.huff 	 12579 	 16647 	 3031
1941_05_27_3814.huff 	 17710 	 26288 	 4620
1941_09_11_3323.huff 	 11592 	 17146 	 3065
1941_12_08_3324.huff 	 3203 	 3075 	 518
1941_12_09_3325.huff 	 12436 	 16543 	 3023
1941_12_11_3815.huff 	 899 	 817 	 139
1942_02_23_3326.huff 	 15924 	 23646 	 4251
1942_04_28_3327.huff 	 15712 	 21408 	 3868
1942_09_07_3328.huff 	 12148 	 17350 	 3180
1942_10_12_3329.huff 	 13957 	 19085 	 3483
1943_01_07_3816.huff 	 17404 	 25610 	 4625
1943_05_02_3330.huff 	 9954 	 13529 	 2465
1943_07_28_3331.huff 	 14362 	 19271 	 3468
1943_09_08_3332.huff 	 6548 	 7822 	 1466
1943_12_01_3817.huff 	 2287 	 1986 	 351
1943_12_24_3333.huff 	 13285 	 18778 	 3397
1944_01_11_3955.huff 	 13715 	 19341 	 3469
1944_06_05_3334.huff 	 8100 	 9264 	 1665
1944_06_12_3335.huff 	 7860 	 9091 	 1650
1944_07_20_3336.huff 	 8459 	 9844 	 1777
1945_01_20_3337.huff 	 3188 	 2924 	 561
1945_02_11_3819.huff 	 8199 	 12294 	 2019
