old-100
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1806_01_10_3494.huff 	 4101 	 4381 	 847
1806_11_27_3722.huff 	 2333 	 2562 	 425
1806_12_02_3495.huff 	 11804 	 16947 	 2881
1806_12_30_3496.huff 	 4596 	 5982 	 1175
1807_01_22_3497.huff 	 10102 	 14464 	 2478
1807_02_10_3498.huff 	 5653 	 6567 	 1143
1807_07_02_3499.huff 	 5345 	 6817 	 1174
1807_10_27_3500.huff 	 10431 	 13939 	 2373
1808_11_08_3501.huff 	 11587 	 16092 	 2710
1809_03_04_3482.huff 	 6528 	 6905 	 1177
1809_04_03_3502.huff 	 2157 	 1863 	 337
1809_05_23_3607.huff 	 5520 	 6514 	 1116
1809_11_29_3608.huff 	 8439 	 10868 	 1832
1810_10_27_3610.huff 	 3310 	 3654 	 624
1810_12_05_3609.huff 	 10914 	 14772 	 2451
1811_02_21_3611.huff 	 1985 	 2062 	 335
1811_11_05_3613.huff 	 10255 	 13690 	 2275
1812_06_01_3614.huff 	 11905 	 17228 	 2851
1812_06_19_3615.huff 	 1749 	 1674 	 289
1812_07_09_3616.huff 	 2037 	 1808 	 311
1812_11_04_3619.huff 	 14266 	 19251 	 3251
1813_03_04_3620.huff 	 6666 	 7055 	 1211
1813_05_25_3621.huff 	 9758 	 12168 	 2111
1813_07_23_3622.huff 	 4493 	 4624 	 799
1813_12_07_3623.huff 	 13769 	 19136 	 3262
1814_09_01_3624.huff 	 4176 	 4141 	 696
1814_09_20_3625.huff 	 10529 	 12363 	 2115
1815_01_30_3626.huff 	 5491 	 7358 	 1281
1815_02_18_3627.huff 	 4722 	 4958 	 829
1815_12_05_3628.huff 	 13406 	 19107 	 3186
1816_12_03_3629.huff 	 13748 	 19976 	 3370
1817_03_03_3630.huff 	 3481 	 4856 	 815
1817_03_04_3483.huff 	 12680 	 19556 	 3379
1817_12_02_3594.huff 	 15078 	 25759 	 4447
1818_11_16_3596.huff 	 15447 	 25970 	 4378
1819_12_07_3597.huff 	 14734 	 27356 	 4711
1820_11_14_3598.huff 	 13401 	 20068 	 3464
1821_03_05_3601.huff 	 15639 	 25884 	 4482
1821_07_04_3484.huff 	 2782 	 2603 	 447
1821_12_03_3602.huff 	 16806 	 33708 	 5858
1822_12_03_3603.huff 	 16014 	 27660 	 4765
1823_12_02_3604.huff 	 20446 	 37578 	 6423
1824_12_07_3606.huff 	 22307 	 48968 	 8444
1825_03_04_3513.huff 	 12700 	 17489 	 2917
1825_12_06_3514.huff 	 27781 	 53039 	 9088
1826_12_05_3515.huff 	 23596 	 45626 	 7848
1827_12_04_3516.huff 	 23532 	 41545 	 7058
1828_12_02_3517.huff 	 23707 	 43365 	 7391
1829_03_04_3485.huff 	 6276 	 6722 	 1128
1829_05_11_3631.huff 	 1751 	 2348 	 402
1829_12_08_3632.huff 	 30654 	 61903 	 10568
1830_10_05_3633.huff 	 2286 	 4812 	 846
1830_12_06_3634.huff 	 36608 	 88827 	 15043
1831_12_06_3635.huff 	 22853 	 42221 	 7211
1832_07_10_3636.huff 	 19934 	 46421 	 8138
1832_12_04_3637.huff 	 24528 	 46153 	 7903
1833_03_04_3639.huff 	 5943 	 6946 	 1176
1833_12_03_3640.huff 	 22376 	 46194 	 7930
1834_12_01_3641.huff 	 34850 	 79060 	 13514
1835_12_07_3642.huff 	 29803 	 63520 	 10864
1836_12_05_3643.huff 	 32202 	 72318 	 12428
1837_03_04_3486.huff 	 16951 	 23066 	 3846
1837_03_04_3644.huff 	 24881 	 47766 	 8254
1837_09_04_3724.huff 	 28718 	 69051 	 11785
1837_12_05_3589.huff 	 31527 	 67914 	 11513
1838_01_05_3725.huff 	 2200 	 2348 	 396
1838_12_03_3591.huff 	 31932 	 68824 	 11558
1839_12_02_3592.huff 	 35434 	 78957 	 13492
1840_12_05_3593.huff 	 28459 	 54157 	 9014
1841_01_02_3726.huff 	 4259 	 5047 	 882
1841_03_04_3548.huff 	 25160 	 48991 	 8465
1841_12_07_3549.huff 	 26957 	 48129 	 8295
1845_03_04_3550.huff 	 16954 	 28267 	 4814
1849_03_05_3551.huff 	 6015 	 6504 	 1091
1850_12_02_3552.huff 	 27466 	 49039 	 8373
1852_07_06_3487.huff 	 21316 	 60149 	 10878
1853_03_04_3553.huff 	 15182 	 19750 	 3342
1853_12_05_3728.huff 	 31192 	 57134 	 9677
1854_01_18_3727.huff 	 1679 	 1619 	 271
1854_10_16_3503.huff 	 34528 	 181760 	 33420
1854_12_04_3729.huff 	 32938 	 60991 	 10213
1855_12_31_3730.huff 	 33401 	 69350 	 11672
1856_12_02_3731.huff 	 31222 	 62898 	 10567
1857_03_04_3554.huff 	 11631 	 16532 	 2836
1857_12_08_3732.huff 	 34855 	 80636 	 13775
1858_06_16_3504.huff 	 11993 	 17778 	 3226
1858_12_06_3733.huff 	 39748 	 96899 	 16505
1859_12_19_3734.huff 	 33357 	 72729 	 12513
1860_02_27_3505.huff 	 16335 	 34825 	 6164
1860_12_03_3735.huff 	 35633 	 82815 	 14150
1861_02_11_3506.huff 	 1097 	 776 	 152
1861_03_04_3507.huff 	 13420 	 41212 	 7272
1861_07_04_3508.huff 	 19654 	 71328 	 12572
1861_12_03_3736.huff 	 24795 	 40806 	 7052
1862_12_01_3737.huff 	 28330 	 48876 	 8550
1863_01_01_3509.huff 	 3261 	 4146 	 711
1863_08_26_3510.huff 	 7744 	 17822 	 3396
1863_11_19_3511.huff 	 1615 	 1421 	 272
1863_12_08_3738.huff 	 23471 	 36487 	 6221
1864_12_06_3739.huff 	 23814 	 34799 	 5997
1865_03_04_3512.huff 	 4258 	 3849 	 705
1865_12_04_3555.huff 	 28928 	 53861 	 9294
1869_03_04_3556.huff 	 5900 	 6379 	 1132
1869_12_06_3740.huff 	 25446 	 45152 	 7777
1870_12_05_3741.huff 	 29481 	 51175 	 8847
1871_12_04_3742.huff 	 23103 	 38083 	 6476
1872_12_02_3743.huff 	 32617 	 60356 	 10410
1873_03_04_3557.huff 	 6562 	 7578 	 1341
1873_12_01_3744.huff 	 32351 	 59270 	 10156
1874_12_07_3745.huff 	 29928 	 57804 	 9889
1875_12_07_3746.huff 	 35227 	 71928 	 12324
1876_12_05_3747.huff 	 23455 	 40126 	 6860
1877_03_05_3558.huff 	 10515 	 14676 	 2494
1877_12_03_3748.huff 	 32325 	 63915 	 10862
1878_12_02_3749.huff 	 28007 	 47668 	 8037
1879_12_01_3750.huff 	 33625 	 69987 	 11801
1880_12_06_3751.huff 	 39906 	 80960 	 13593
1881_03_04_3559.huff 	 13099 	 17494 	 2993
1881_12_06_3560.huff 	 43814 	 80527 	 13710
1882_12_04_3752.huff 	 36237 	 61739 	 10519
1883_12_04_3753.huff 	 32219 	 51361 	 8681
1884_12_01_3754.huff 	 32880 	 54237 	 9112
1885_03_04_3571.huff 	 8472 	 9990 	 1691
1885_12_08_3755.huff 	 53576 	 119104 	 19979
1886_12_06_3756.huff 	 43929 	 91414 	 15374
1887_12_06_3757.huff 	 18969 	 31173 	 5365
1888_12_03_3758.huff 	 43454 	 80055 	 13434
1889_03_04_3561.huff 	 18016 	 25858 	 4407
1889_12_03_3765.huff 	 38159 	 76723 	 13143
1890_12_01_3766.huff 	 35336 	 68497 	 11675
1891_12_09_3767.huff 	 42901 	 95438 	 16536
1892_12_06_3768.huff 	 40263 	 80454 	 14111
1893_03_04_3572.huff 	 10888 	 12214 	 2028
1893_08_08_3759.huff 	 9834 	 12221 	 2104
1893_12_04_3760.huff 	 43762 	 75480 	 12681
1894_12_03_3762.huff 	 49099 	 96239 	 16370
1895_12_02_3763.huff 	 43211 	 88452 	 14868
1896_12_07_3764.huff 	 47608 	 93353 	 15901
1897_03_04_3562.huff 	 16110 	 23247 	 3977
1897_12_06_3769.huff 	 36140 	 71532 	 12225
1898_12_05_3770.huff 	 56230 	 121684 	 20533
1899_12_05_3771.huff 	 58110 	 137444 	 23065
1900_12_03_3772.huff 	 55435 	 116387 	 19479
1901_03_04_3563.huff 	 10855 	 13190 	 2225
1901_12_03_3773.huff 	 49238 	 113948 	 19736
1902_12_02_3774.huff 	 31098 	 56737 	 9838
1903_12_07_3775.huff 	 41913 	 88561 	 15059
1904_12_06_3776.huff 	 46497 	 102379 	 17559
1905_03_04_3564.huff 	 4901 	 5471 	 991
1905_12_05_3777.huff 	 54831 	 145178 	 25168
1906_12_03_3778.huff 	 54835 	 135848 	 23725
1907_12_03_3779.huff 	 58166 	 159425 	 27581
1908_12_09_3780.huff 	 48755 	 113651 	 19565
1909_03_04_3565.huff 	 18786 	 31728 	 5442
1909_11_17_3781.huff 	 19375 	 43497 	 7878
1909_12_07_3782.huff 	 36396 	 83523 	 13985
1910_12_06_3783.huff 	 58578 	 165510 	 28272
1911_01_26_3784.huff 	 10593 	 13874 	 2294
1911_12_05_3785.huff 	 52464 	 141324 	 23994
1912_12_03_3786.huff 	 55533 	 150971 	 25409
1913_03_04_3566.huff 	 8527 	 9371 	 1712
1913_07_04_3787.huff 	 6201 	 6716 	 1267
1913_10_25_3788.huff 	 8143 	 10553 	 1956
1913_12_02_3789.huff 	 14282 	 20203 	 3567
1914_01_20_3790.huff 	 10361 	 14764 	 2523
1914_08_20_3791.huff 	 3608 	 3517 	 632
1914_10_20_3792.huff 	 4960 	 5704 	 1078
1914_12_08_3793.huff 	 15916 	 24912 	 4548
1915_12_07_3794.huff 	 23764 	 44028 	 7772
1916_09_02_3795.huff 	 19400 	 31612 	 5537
1916_12_05_3796.huff 	 8941 	 12584 	 2127
1917_01_22_3797.huff 	 9478 	 14958 	 2685
1917_03_05_3567.huff 	 6787 	 8248 	 1531
1917_04_02_4722.huff 	 14025 	 20662 	 3679
1917_04_06_3798.huff 	 5620 	 8770 	 1541
1917_12_04_3799.huff 	 14572 	 21693 	 3935
1918_12_02_3801.huff 	 19663 	 30929 	 5495
1919_12_02_3802.huff 	 18485 	 28090 	 4773
1920_12_07_3803.huff 	 11634 	 15879 	 2744
1921_03_04_3568.huff 	 15707 	 19866 	 3346
1921_12_06_3804.huff 	 21870 	 33673 	 5652
1922_12_08_3805.huff 	 22685 	 34829 	 5786
1923_12_06_3806.huff 	 23479 	 40357 	 6746
1924_12_03_3807.huff 	 23515 	 41883 	 7019
1925_03_04_3569.huff 	 15922 	 23540 	 4057
1925_12_08_3808.huff 	 31813 	 65151 	 10958
1926_12_07_3809.huff 	 31587 	 61672 	 10407
1927_08_10_3810.huff 	 5416 	 6136 	 1044
1927_12_06_3811.huff 	 28862 	 53186 	 8880
1928_10_22_6000.huff 	 20088 	 36485 	 6211
1928_12_04_3812.huff 	 29081 	 49225 	 8168
1929_03_04_3570.huff 	 13897 	 22593 	 3766
1929_07_24_3813.huff 	 5642 	 6529 	 1100
1933_03_04_3280.huff 	 9702 	 10793 	 1901
1933_03_12_3298.huff 	 7536 	 9868 	 1797
1933_05_07_3299.huff 	 12500 	 16903 	 2971
1933_07_24_3300.huff 	 12250 	 16411 	 2971
1933_10_22_3301.huff 	 10864 	 14915 	 2720
1934_06_28_3302.huff 	 11927 	 14532 	 2531
1934_09_30_3303.huff 	 13235 	 18648 	 3163
1935_04_28_3304.huff 	 12771 	 17888 	 3096
1936_06_27_3305.huff 	 9422 	 11307 	 2015
1936_09_06_3306.huff 	 13008 	 18203 	 3207
1936_10_31_3307.huff 	 11016 	 13653 	 2468
1937_01_20_3308.huff 	 9287 	 10372 	 1825
1937_03_09_3309.huff 	 14191 	 22920 	 4066
1937_10_05_3310.huff 	 9221 	 10818 	 1864
1937_10_12_3311.huff 	 13261 	 18377 	 3271
1937_11_14_3312.huff 	 7080 	 9290 	 1634
1938_04_14_3313.huff 	 16330 	 25830 	 4599
1938_06_24_3314.huff 	 14712 	 20302 	 3533
1938_07_08_3573.huff 	 7219 	 8211 	 1446
1939_09_03_3315.huff 	 5586 	 6699 	 1241
1940_05_26_3316.huff 	 15325 	 21263 	 3871
1940_06_10_3317.huff 	 8434 	 11016 	 1970
1940_07_19_3318.huff 	 14360 	 19715 	 3544
1940_12_29_3319.huff 	 15653 	 22208 	 4041
1941_01_06_3320.huff 	 13910 	 18840 	 3330
1941_01_20_3321.huff 	 6568 	 7368 	 1362
1941_03_15_3322.huff 	 13162 	 16647 	 3031
1941_05_27_3814.huff 	 18417 	 26288 	 4620
1941_09_11_3323.huff 	 12012 	 17146 	 3065
1941_12_08_3324.huff 	 3212 	 3075 	 518
1941_12_09_3325.huff 	 12947 	 16543 	 3023
1941_12_11_3815.huff 	 881 	 817 	 139
1942_02_23_3326.huff 	 16600 	 23646 	 4251
1942_04_28_3327.huff 	 16481 	 21408 	 3868
1942_09_07_3328.huff 	 12635 	 17350 	 3180
1942_10_12_3329.huff 	 14597 	 19085 	 3483
1943_01_07_3816.huff 	 18262 	 25610 	 4625
1943_05_02_3330.huff 	 10386 	 13529 	 2465
1943_07_28_3331.huff 	 14999 	 19271 	 3468
1943_09_08_3332.huff 	 6966 	 7822 	 1466
1943_12_01_3817.huff 	 2334 	 1986 	 351
1943_12_24_3333.huff 	 13921 	 18778 	 3397
1944_01_11_3955.huff 	 14298 	 19341 	 3469
1944_06_05_3334.huff 	 8473 	 9264 	 1665
1944_06_12_3335.huff 	 8195 	 9091 	 1650
1944_07_20_3336.huff 	 8780 	 9844 	 1777
1945_01_20_3337.huff 	 3269 	 2924 	 561
1945_02_11_3819.huff 	 8241 	 12294 	 2019
1945_03_01_3338.huff 	 19234 	 33424 	 6044
1945_04_16_3339.huff 	 9017 	 10593 	 1880
1945_05_08_3340.huff 	 3928 	 3768 	 709
1945_08_06_3820.huff 	 6399 	 6616 	 1166
1945_08_09_3821.huff 	 14458 	 23062 	 4075
1945_09_01_3341.huff 	 6003 	 6795 	 1268
1945_10_27_3342.huff 	 11044 	 14596 	 2603
1947_03_12_3343.huff 	 9591 	 13236 	 2213
1947_06_20_3344.huff 	 7390 	 10155 	 1807
1947_06_29_3345.huff 	 6456 	 7000 	 1232
1948_07_15_3346.huff 	 9716 	 14429 	 2721
1948_09_18_3347.huff 	 3531 	 3874 	 794
1948_09_18_3348.huff 	 3883 	 4234 	 817
1948_11_03_3349.huff 	 1444 	 1432 	 285
1949_01_20_3350.huff 	 9867 	 13356 	 2284
1951_04_11_3351.huff 	 8889 	 13392 	 2469
1952_03_15_3352.huff 	 7325 	 10065 	 1970
1952_03_29_3353.huff 	 12580 	 20233 	 3804
1952_09_23_4638.huff 	 13057 	 24060 	 4800
1952_10_22_3354.huff 	 5093 	 6513 	 1280
1953_01_15_3355.huff 	 13859 	 19751 	 3802
1953_01_20_3356.huff 	 11919 	 13616 	 2476
1953_04_16_3357.huff 	 12219 	 15977 	 2918
1953_12_08_3358.huff 	 13204 	 17666 	 3075
1956_08_23_3359.huff 	 18574 	 25074 	 4406
1957_01_05_3360.huff 	 13762 	 20490 	 3443
1960_07_15_3362.huff 	 12543 	 14003 	 2558
1960_09_12_3363.huff 	 7448 	 8671 	 1561
1960_09_26_5728.huff 	 21334 	 59322 	 11037
1960_10_07_5729.huff 	 23728 	 61224 	 11385
1960_10_13_5730.huff 	 23343 	 58786 	 10930
1960_10_21_5731.huff 	 22141 	 59337 	 10991
1961_01_09_3364.huff 	 5022 	 5012 	 911
1961_01_17_3361.huff 	 10219 	 10919 	 1858
1961_01_20_3365.huff 	 7109 	 7371 	 1368
1961_01_30_5945.huff 	 22573 	 30901 	 5301
1961_02_21_5946.huff 	 4248 	 5288 	 975
1961_03_01_3366.huff 	 2497 	 2297 	 412
1961_03_13_5732.huff 	 11379 	 14460 	 2479
1961_04_20_5669.huff 	 22729 	 47395 	 7751
1961_04_20_5739.huff 	 8151 	 8546 	 1531
1961_04_27_3677.huff 	 11937 	 14123 	 2453
1961_05_03_5947.huff 	 3491 	 3405 	 617
1961_05_17_5928.huff 	 12609 	 16773 	 3010
1961_05_25_3368.huff 	 21982 	 34311 	 5911
1961_06_06_5948.huff 	 13225 	 35680 	 6434
1961_06_07_5949.huff 	 6574 	 7245 	 1309
1961_07_25_5740.huff 	 15985 	 22697 	 4138
1961_09_25_5741.huff 	 17803 	 25491 	 4509
1961_10_12_5950.huff 	 9476 	 10634 	 1907
1961_11_11_5951.huff 	 5388 	 5671 	 1044
1961_11_16_3369.huff 	 9671 	 11895 	 2112
1961_12_06_5952.huff 	 20896 	 37681 	 6663
1961_12_07_5953.huff 	 13273 	 22628 	 4239
1961_12_11_5954.huff 	 2406 	 2358 	 467
1962_01_11_5742.huff 	 26865 	 38107 	 6589
1962_03_23_5765.huff 	 10758 	 12958 	 2270
1962_06_06_5766.huff 	 10296 	 13071 	 2371
1962_06_11_3370.huff 	 15830 	 22262 	 3886
1962_09_12_3371.huff 	 10763 	 11798 	 2230
1962_09_30_5743.huff 	 5605 	 6401 	 1139
1962_10_22_3372.huff 	 10980 	 14156 	 2452
1963_01_14_5762.huff 	 22326 	 30865 	 5436
1963_05_18_3373.huff 	 9118 	 11485 	 2028
1963_05_30_3380.huff 	 3477 	 3696 	 707
1963_06_05_5763.huff 	 10465 	 12605 	 2203
1963_06_10_3374.huff 	 14649 	 19184 	 3455
1963_06_11_3375.huff 	 8555 	 10902 	 1997
1963_06_26_3376.huff 	 3304 	 3506 	 676
1963_07_26_3377.huff 	 12467 	 17668 	 3130
1963_09_20_5764.huff 	 15051 	 20149 	 3564
1963_09_26_3378.huff 	 13992 	 20472 	 3755
1963_10_26_3379.huff 	 8728 	 10390 	 1881
1963_11_27_3381.huff 	 7597 	 8874 	 1646
1963_11_28_5657.huff 	 5166 	 10870 	 2058
1963_12_17_5658.huff 	 7153 	 16912 	 3094
1964_01_08_3382.huff 	 14356 	 18148 	 3230
1964_02_01_5898.huff 	 15342 	 22118 	 4003
1964_02_21_3523.huff 	 6510 	 6509 	 1182
1964_02_29_5899.huff 	 15223 	 47492 	 8586
1964_03_07_5900.huff 	 16712 	 26415 	 4754
1964_04_16_5901.huff 	 16351 	 25085 	 4624
1964_04_20_5659.huff 	 17124 	 49894 	 8778
1964_05_06_5902.huff 	 15971 	 25009 	 4540
1964_05_22_3383.huff 	 8380 	 9864 	 1821
1964_07_02_3525.huff 	 5632 	 5778 	 1035
1964_07_24_5903.huff 	 15099 	 25201 	 4549
1964_08_04_3998.huff 	 3143 	 3121 	 549
1964_08_05_5930.huff 	 5027 	 6264 	 1100
1964_08_27_5660.huff 	 8565 	 24002 	 4614
1964_10_09_3526.huff 	 14061 	 23147 	 4568
1964_10_18_5661.huff 	 8416 	 21070 	 3906
1964_10_27_3405.huff 	 18556 	 25390 	 4766
1965_01_04_4000.huff 	 17128 	 24371 	 4390
1965_01_20_4031.huff 	 7019 	 7866 	 1493
1965_02_04_5904.huff 	 13937 	 24770 	 4516
1965_03_13_5905.huff 	 12967 	 21423 	 3913
1965_03_15_3386.huff 	 13310 	 19640 	 3729
1965_03_20_5906.huff 	 17171 	 26473 	 4815
1965_03_26_5932.huff 	 4634 	 4276 	 769
1965_03_26_5933.huff 	 4696 	 5077 	 940
1965_04_07_5662.huff 	 11608 	 30725 	 5771
1965_04_27_5907.huff 	 17377 	 25644 	 4692
1965_04_28_4032.huff 	 1554 	 1480 	 247
1965_05_02_4033.huff 	 10485 	 15061 	 2671
1965_05_13_5934.huff 	 11123 	 13579 	 2480
1965_06_01_5908.huff 	 16170 	 25682 	 4607
1965_06_04_3387.huff 	 12142 	 15615 	 2833
1965_06_11_5935.huff 	 5857 	 5994 	 1135
1965_06_25_5664.huff 	 8815 	 20683 	 3684
1965_07_13_5909.huff 	 14963 	 23586 	 4298
1965_07_28_5910.huff 	 17583 	 28343 	 5262
1965_08_06_4034.huff 	 8479 	 10152 	 1869
1965_08_25_5911.huff 	 17550 	 27420 	 4955
1966_01_12_4035.huff 	 19377 	 31122 	 5579
1966_01_31_5936.huff 	 3961 	 4489 	 809
1966_02_23_5937.huff 	 15059 	 21337 	 3947
1966_03_23_5938.huff 	 7826 	 8963 	 1599
1966_06_30_5939.huff 	 13738 	 20932 	 3857
1966_07_05_5912.huff 	 17801 	 27400 	 4953
1966_07_12_4038.huff 	 10759 	 13840 	 2553
1966_07_20_5913.huff 	 14812 	 22829 	 4109
1966_10_06_5914.huff 	 14441 	 21968 	 3946
1966_10_15_5525.huff 	 4815 	 4923 	 844
1966_10_17_5915.huff 	 2117 	 1770 	 320
1966_12_31_5916.huff 	 10612 	 17175 	 3208
1967_01_10_5665.huff 	 23891 	 81162 	 14476
1967_02_02_5917.huff 	 10456 	 17381 	 3259
1967_03_09_5918.huff 	 14768 	 24123 	 4464
1967_03_15_5940.huff 	 15040 	 19810 	 3468
1967_07_24_4039.huff 	 4521 	 5292 	 905
1967_07_27_4040.huff 	 9716 	 10736 	 1918
1967_08_18_5919.huff 	 14272 	 23903 	 4382
1967_09_29_4041.huff 	 12181 	 15784 	 2830
1967_11_17_5920.huff 	 16933 	 29410 	 5599
1967_12_19_5921.huff 	 21203 	 47525 	 9073
1968_01_17_5666.huff 	 18274 	 55892 	 9962
1968_03_31_3388.huff 	 15319 	 23073 	 4142
1968_04_01_5941.huff 	 10880 	 13966 	 2616
1968_04_03_5922.huff 	 1338 	 2462 	 420
1968_04_11_4036.huff 	 3757 	 3639 	 690
1968_07_01_4037.huff 	 5826 	 6726 	 1146
1968_10_31_3389.huff 	 8312 	 11884 	 2102
1969_01_14_5667.huff 	 15385 	 45774 	 8292
1969_01_20_3587.huff 	 9731 	 11219 	 2131
1969_11_03_3873.huff 	 15163 	 25427 	 4585
1970_01_22_3889.huff 	 16627 	 24748 	 4493
1970_04_30_3890.huff 	 10385 	 15606 	 2731
1971_01_22_3874.huff 	 14823 	 25178 	 4551
1971_02_25_3875.huff 	 13659 	 20015 	 3559
1971_04_07_3876.huff 	 9854 	 14219 	 2612
1971_05_20_3877.huff 	 1828 	 1641 	 273
1972_01_20_3878.huff 	 15237 	 22498 	 4016
1972_01_25_3879.huff 	 9487 	 14341 	 2537
1972_05_08_3880.huff 	 9026 	 12715 	 2243
1972_11_06_3881.huff 	 2897 	 3152 	 597
1972_11_07_3882.huff 	 3264 	 3634 	 703
1973_01_20_3588.huff 	 6647 	 9713 	 1819
1973_01_23_3884.huff 	 5455 	 6895 	 1257
1973_04_30_3885.huff 	 11156 	 15404 	 2773
1973_08_15_3886.huff 	 13531 	 20461 	 3630
1974_01_30_3887.huff 	 16261 	 28681 	 5209
1974_02_25_3888.huff 	 15401 	 28996 	 5414
1974_04_29_3872.huff 	 16050 	 27013 	 4814
1974_08_08_3871.huff 	 7100 	 9649 	 1811
1974_08_09_3390.huff 	 4755 	 4578 	 850
1974_08_09_3891.huff 	 6737 	 8997 	 1837
1974_09_08_5598.huff 	 5759 	 5834 	 1094
1974_09_16_3522.huff 	 3986 	 3482 	 594
1974_09_18_5498.huff 	 9625 	 12184 	 2096
1974_10_08_3283.huff 	 18429 	 25104 	 4356
1975_01_15_5499.huff 	 17207 	 24233 	 4179
1975_04_10_5500.huff 	 21861 	 35761 	 6117
1975_04_23_3392.huff 	 11266 	 13481 	 2400
1975_05_27_3985.huff 	 6774 	 7662 	 1377
1975_08_01_3393.huff 	 12533 	 16596 	 2798
1975_12_07_5501.huff 	 10162 	 13305 	 2267
1976_01_19_5599.huff 	 19602 	 29053 	 5031
1976_08_19_3394.huff 	 13466 	 16184 	 2930
1976_08_19_5842.huff 	 4037 	 4067 	 788
1976_09_23_5546.huff 	 27434 	 75256 	 13833
1976_10_06_5538.huff 	 28904 	 72438 	 13124
1976_10_22_5539.huff 	 30941 	 72517 	 13282
1977_01_12_5600.huff 	 19708 	 27761 	 4762
1977_01_20_3286.huff 	 6576 	 6686 	 1229
1977_02_02_3396.huff 	 13705 	 19773 	 3527
1977_03_09_3397.huff 	 16159 	 27516 	 4974
1977_04_18_3398.huff 	 10482 	 14543 	 2676
1977_05_22_3399.huff 	 14217 	 18315 	 3236
1977_09_07_3928.huff 	 3400 	 3857 	 697
1977_11_08_3400.huff 	 9880 	 13939 	 2509
1978_01_19_5537.huff 	 17172 	 25999 	 4656
1978_09_17_3401.huff 	 4148 	 4462 	 753
1978_10_24_5547.huff 	 12389 	 18801 	 3300
1978_12_15_3935.huff 	 4121 	 5379 	 926
1979_01_23_5533.huff 	 14008 	 19215 	 3328
1979_07_15_3402.huff 	 14360 	 19722 	 3682
1979_11_13_5852.huff 	 15490 	 20439 	 3702
1980_01_04_3403.huff 	 6813 	 8245 	 1363
1980_01_23_3404.huff 	 13632 	 19778 	 3470
1980_04_25_3936.huff 	 4130 	 4726 	 817
1980_07_17_3406.huff 	 18396 	 25991 	 4699
1980_08_14_5534.huff 	 17777 	 26234 	 4789
1980_10_28_5535.huff 	 32676 	 85334 	 15526
1981_01_14_5536.huff 	 10353 	 12293 	 2189
1981_01_20_3407.huff 	 11682 	 13352 	 2453
1981_01_29_5853.huff 	 15360 	 24618 	 4573
1981_04_28_5446.huff 	 11344 	 13476 	 2461
1981_05_17_5854.huff 	 14489 	 17730 	 3313
1981_06_29_5855.huff 	 16601 	 22115 	 3974
1981_07_27_5676.huff 	 14036 	 19304 	 3555
1981_08_03_5452.huff 	 8229 	 13466 	 2521
1981_11_18_5447.huff 	 13990 	 19082 	 3293
1981_12_23_5448.huff 	 10905 	 12429 	 2203
