old-1
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1886_12_06_3756.huff 	 156071 	 91414 	 15374
1887_12_06_3757.huff 	 58435 	 31173 	 5365
1888_12_03_3758.huff 	 139223 	 80055 	 13434
1889_03_04_3561.huff 	 49233 	 25858 	 4407
1889_12_03_3765.huff 	 134788 	 76723 	 13143
1890_12_01_3766.huff 	 121183 	 68497 	 11675
1891_12_09_3767.huff 	 164823 	 95438 	 16536
1892_12_06_3768.huff 	 145032 	 80454 	 14111
1893_03_04_3572.huff 	 23317 	 12214 	 2028
1893_08_08_3759.huff 	 24327 	 12221 	 2104
1893_12_04_3760.huff 	 133540 	 75480 	 12681
1894_12_03_3762.huff 	 167819 	 96239 	 16370
1895_12_02_3763.huff 	 153380 	 88452 	 14868
1896_12_07_3764.huff 	 164221 	 93353 	 15901
1897_03_04_3562.huff 	 44286 	 23247 	 3977
1897_12_06_3769.huff 	 125955 	 71532 	 12225
1898_12_05_3770.huff 	 205071 	 121684 	 20533
1899_12_05_3771.huff 	 225790 	 137444 	 23065
1900_12_03_3772.huff 	 194618 	 116387 	 19479
1901_03_04_3563.huff 	 25637 	 13190 	 2225
1901_12_03_3773.huff 	 196888 	 113948 	 19736
1902_12_02_3774.huff 	 104534 	 56737 	 9838
1903_12_07_3775.huff 	 153823 	 88561 	 15059
1904_12_06_3776.huff 	 177492 	 102379 	 17559
1905_03_04_3564.huff 	 11732 	 5471 	 991
1905_12_05_3777.huff 	 246247 	 145178 	 25168
1906_12_03_3778.huff 	 232838 	 135848 	 23725
1907_12_03_3779.huff 	 270752 	 159425 	 27581
1908_12_09_3780.huff 	 195441 	 113651 	 19565
1909_03_04_3565.huff 	 58751 	 31728 	 5442
1909_11_17_3781.huff 	 81788 	 43497 	 7878
1909_12_07_3782.huff 	 140816 	 83523 	 13985
1910_12_06_3783.huff 	 275350 	 165510 	 28272
1911_01_26_3784.huff 	 26490 	 13874 	 2294
1911_12_05_3785.huff 	 233312 	 141324 	 23994
1912_12_03_3786.huff 	 247407 	 150971 	 25409
1913_03_04_3566.huff 	 20006 	 9371 	 1712
1913_07_04_3787.huff 	 15068 	 6716 	 1267
1913_10_25_3788.huff 	 22771 	 10553 	 1956
1913_12_02_3789.huff 	 39834 	 20203 	 3567
1914_01_20_3790.huff 	 28674 	 14764 	 2523
1914_08_20_3791.huff 	 7446 	 3517 	 632
1914_10_20_3792.huff 	 12560 	 5704 	 1078
1914_12_08_3793.huff 	 49907 	 24912 	 4548
1915_12_07_3794.huff 	 83613 	 44028 	 7772
1916_09_02_3795.huff 	 60280 	 31612 	 5537
1916_12_05_3796.huff 	 24193 	 12584 	 2127
1917_01_22_3797.huff 	 30076 	 14958 	 2685
1917_03_05_3567.huff 	 17746 	 8248 	 1531
1917_04_02_4722.huff 	 41076 	 20662 	 3679
1917_04_06_3798.huff 	 17370 	 8770 	 1541
1917_12_04_3799.huff 	 43662 	 21693 	 3935
1918_12_02_3801.huff 	 59729 	 30929 	 5495
1919_12_02_3802.huff 	 52723 	 28090 	 4773
1920_12_07_3803.huff 	 30989 	 15879 	 2744
1921_03_04_3568.huff 	 38355 	 19866 	 3346
1921_12_06_3804.huff 	 62688 	 33673 	 5652
1922_12_08_3805.huff 	 63971 	 34829 	 5786
1923_12_06_3806.huff 	 73578 	 40357 	 6746
1924_12_03_3807.huff 	 75867 	 41883 	 7019
1925_03_04_3569.huff 	 45358 	 23540 	 4057
1925_12_08_3808.huff 	 115466 	 65151 	 10958
1926_12_07_3809.huff 	 110381 	 61672 	 10407
1927_08_10_3810.huff 	 12286 	 6136 	 1044
1927_12_06_3811.huff 	 95509 	 53186 	 8880
1928_10_22_6000.huff 	 67065 	 36485 	 6211
1928_12_04_3812.huff 	 89294 	 49225 	 8168
1929_03_04_3570.huff 	 41817 	 22593 	 3766
1929_07_24_3813.huff 	 12900 	 6529 	 1100
1933_03_04_3280.huff 	 22367 	 10793 	 1901
1933_03_12_3298.huff 	 20666 	 9868 	 1797
1933_05_07_3299.huff 	 33900 	 16903 	 2971
1933_07_24_3300.huff 	 33985 	 16411 	 2971
1933_10_22_3301.huff 	 31296 	 14915 	 2720
1934_06_28_3302.huff 	 29209 	 14532 	 2531
1934_09_30_3303.huff 	 36316 	 18648 	 3163
1935_04_28_3304.huff 	 35449 	 17888 	 3096
1936_06_27_3305.huff 	 23349 	 11307 	 2015
1936_09_06_3306.huff 	 36744 	 18203 	 3207
1936_10_31_3307.huff 	 28412 	 13653 	 2468
1937_01_20_3308.huff 	 21599 	 10372 	 1825
1937_03_09_3309.huff 	 45457 	 22920 	 4066
1937_10_05_3310.huff 	 21698 	 10818 	 1864
1937_10_12_3311.huff 	 37319 	 18377 	 3271
1937_11_14_3312.huff 	 19086 	 9290 	 1634
1938_04_14_3313.huff 	 51172 	 25830 	 4599
1938_06_24_3314.huff 	 40447 	 20302 	 3533
1938_07_08_3573.huff 	 17158 	 8211 	 1446
1939_09_03_3315.huff 	 14523 	 6699 	 1241
1940_05_26_3316.huff 	 43790 	 21263 	 3871
1940_06_10_3317.huff 	 22483 	 11016 	 1970
1940_07_19_3318.huff 	 39866 	 19715 	 3544
1940_12_29_3319.huff 	 45136 	 22208 	 4041
1941_01_06_3320.huff 	 37946 	 18840 	 3330
1941_01_20_3321.huff 	 15823 	 7368 	 1362
1941_03_15_3322.huff 	 34681 	 16647 	 3031
1941_05_27_3814.huff 	 51715 	 26288 	 4620
1941_09_11_3323.huff 	 34925 	 17146 	 3065
1941_12_08_3324.huff 	 6164 	 3075 	 518
1941_12_09_3325.huff 	 34575 	 16543 	 3023
1941_12_11_3815.huff 	 1597 	 817 	 139
1942_02_23_3326.huff 	 47967 	 23646 	 4251
1942_04_28_3327.huff 	 44247 	 21408 	 3868
1942_09_07_3328.huff 	 36120 	 17350 	 3180
1942_10_12_3329.huff 	 39508 	 19085 	 3483
1943_01_07_3816.huff 	 51466 	 25610 	 4625
1943_05_02_3330.huff 	 28164 	 13529 	 2465
1943_07_28_3331.huff 	 39514 	 19271 	 3468
1943_09_08_3332.huff 	 17324 	 7822 	 1466
1943_12_01_3817.huff 	 4132 	 1986 	 351
1943_12_24_3333.huff 	 38679 	 18778 	 3397
1944_01_11_3955.huff 	 39387 	 19341 	 3469
1944_06_05_3334.huff 	 19147 	 9264 	 1665
1944_06_12_3335.huff 	 19587 	 9091 	 1650
1944_07_20_3336.huff 	 20708 	 9844 	 1777
1945_01_20_3337.huff 	 6625 	 2924 	 561
1945_02_11_3819.huff 	 23138 	 12294 	 2019
1945_03_01_3338.huff 	 65054 	 33424 	 6044
1945_04_16_3339.huff 	 22090 	 10593 	 1880
1945_05_08_3340.huff 	 8363 	 3768 	 709
1945_08_06_3820.huff 	 13993 	 6616 	 1166
1945_08_09_3821.huff 	 45435 	 23062 	 4075
1945_09_01_3341.huff 	 14882 	 6795 	 1268
1945_10_27_3342.huff 	 29698 	 14596 	 2603
1947_03_12_3343.huff 	 25411 	 13236 	 2213
1947_06_20_3344.huff 	 20810 	 10155 	 1807
1947_06_29_3345.huff 	 14611 	 7000 	 1232
1948_07_15_3346.huff 	 30522 	 14429 	 2721
1948_09_18_3347.huff 	 9274 	 3874 	 794
1948_09_18_3348.huff 	 9683 	 4234 	 817
1948_11_03_3349.huff 	 3281 	 1432 	 285
1949_01_20_3350.huff 	 26335 	 13356 	 2284
1951_04_11_3351.huff 	 27817 	 13392 	 2469
1952_03_15_3352.huff 	 22361 	 10065 	 1970
1952_03_29_3353.huff 	 42115 	 20233 	 3804
1952_09_23_4638.huff 	 52340 	 24060 	 4800
1952_10_22_3354.huff 	 14916 	 6513 	 1280
1953_01_15_3355.huff 	 42809 	 19751 	 3802
1953_01_20_3356.huff 	 28246 	 13616 	 2476
1953_04_16_3357.huff 	 33068 	 15977 	 2918
1953_12_08_3358.huff 	 34933 	 17666 	 3075
1956_08_23_3359.huff 	 49982 	 25074 	 4406
1957_01_05_3360.huff 	 38836 	 20490 	 3443
1960_07_15_3362.huff 	 29743 	 14003 	 2558
1960_09_12_3363.huff 	 18394 	 8671 	 1561
1960_09_26_5728.huff 	 112153 	 59322 	 11037
1960_10_07_5729.huff 	 116857 	 61224 	 11385
1960_10_13_5730.huff 	 112804 	 58786 	 10930
1960_10_21_5731.huff 	 112637 	 59337 	 10991
1961_01_09_3364.huff 	 10941 	 5012 	 911
1961_01_17_3361.huff 	 21972 	 10919 	 1858
1961_01_20_3365.huff 	 16305 	 7371 	 1368
1961_01_30_5945.huff 	 60012 	 30901 	 5301
1961_02_21_5946.huff 	 11523 	 5288 	 975
1961_03_01_3366.huff 	 4847 	 2297 	 412
1961_03_13_5732.huff 	 28499 	 14460 	 2479
1961_04_20_5669.huff 	 83469 	 47395 	 7751
1961_04_20_5739.huff 	 18081 	 8546 	 1531
1961_04_27_3677.huff 	 28383 	 14123 	 2453
1961_05_03_5947.huff 	 7330 	 3405 	 617
1961_05_17_5928.huff 	 34455 	 16773 	 3010
1961_05_25_3368.huff 	 65870 	 34311 	 5911
1961_06_06_5948.huff 	 69470 	 35680 	 6434
1961_06_07_5949.huff 	 15380 	 7245 	 1309
1961_07_25_5740.huff 	 46557 	 22697 	 4138
1961_09_25_5741.huff 	 50760 	 25491 	 4509
1961_10_12_5950.huff 	 22376 	 10634 	 1907
1961_11_11_5951.huff 	 12479 	 5671 	 1044
1961_11_16_3369.huff 	 24876 	 11895 	 2112
1961_12_06_5952.huff 	 72593 	 37681 	 6663
1961_12_07_5953.huff 	 47005 	 22628 	 4239
1961_12_11_5954.huff 	 5461 	 2358 	 467
1962_01_11_5742.huff 	 73032 	 38107 	 6589
1962_03_23_5765.huff 	 25971 	 12958 	 2270
1962_06_06_5766.huff 	 27419 	 13071 	 2371
1962_06_11_3370.huff 	 43919 	 22262 	 3886
1962_09_12_3371.huff 	 26065 	 11798 	 2230
1962_09_30_5743.huff 	 13378 	 6401 	 1139
1962_10_22_3372.huff 	 28369 	 14156 	 2452
1963_01_14_5762.huff 	 61076 	 30865 	 5436
1963_05_18_3373.huff 	 23296 	 11485 	 2028
1963_05_30_3380.huff 	 8331 	 3696 	 707
1963_06_05_5763.huff 	 25647 	 12605 	 2203
1963_06_10_3374.huff 	 39521 	 19184 	 3455
1963_06_11_3375.huff 	 23246 	 10902 	 1997
1963_06_26_3376.huff 	 7953 	 3506 	 676
1963_07_26_3377.huff 	 35472 	 17668 	 3130
1963_09_20_5764.huff 	 40407 	 20149 	 3564
1963_09_26_3378.huff 	 42086 	 20472 	 3755
1963_10_26_3379.huff 	 22010 	 10390 	 1881
1963_11_27_3381.huff 	 19062 	 8874 	 1646
1963_11_28_5657.huff 	 23518 	 10870 	 2058
1963_12_17_5658.huff 	 34386 	 16912 	 3094
1964_01_08_3382.huff 	 36928 	 18148 	 3230
1964_02_01_5898.huff 	 44869 	 22118 	 4003
1964_02_21_3523.huff 	 13994 	 6509 	 1182
1964_02_29_5899.huff 	 88988 	 47492 	 8586
1964_03_07_5900.huff 	 53232 	 26415 	 4754
1964_04_16_5901.huff 	 51605 	 25085 	 4624
1964_04_20_5659.huff 	 92846 	 49894 	 8778
1964_05_06_5902.huff 	 50906 	 25009 	 4540
1964_05_22_3383.huff 	 21292 	 9864 	 1821
1964_07_02_3525.huff 	 12318 	 5778 	 1035
1964_07_24_5903.huff 	 50504 	 25201 	 4549
1964_08_04_3998.huff 	 6493 	 3121 	 549
1964_08_05_5930.huff 	 12893 	 6264 	 1100
1964_08_27_5660.huff 	 49824 	 24002 	 4614
1964_10_09_3526.huff 	 50138 	 23147 	 4568
1964_10_18_5661.huff 	 43530 	 21070 	 3906
1964_10_27_3405.huff 	 54078 	 25390 	 4766
1965_01_04_4000.huff 	 49166 	 24371 	 4390
1965_01_20_4031.huff 	 17553 	 7866 	 1493
1965_02_04_5904.huff 	 49613 	 24770 	 4516
1965_03_13_5905.huff 	 43320 	 21423 	 3913
1965_03_15_3386.huff 	 41761 	 19640 	 3729
1965_03_20_5906.huff 	 53786 	 26473 	 4815
1965_03_26_5932.huff 	 9220 	 4276 	 769
1965_03_26_5933.huff 	 11226 	 5077 	 940
1965_04_07_5662.huff 	 62094 	 30725 	 5771
1965_04_27_5907.huff 	 52448 	 25644 	 4692
1965_04_28_4032.huff 	 2868 	 1480 	 247
1965_05_02_4033.huff 	 30329 	 15061 	 2671
1965_05_13_5934.huff 	 28604 	 13579 	 2480
1965_06_01_5908.huff 	 51401 	 25682 	 4607
1965_06_04_3387.huff 	 32251 	 15615 	 2833
1965_06_11_5935.huff 	 13556 	 5994 	 1135
1965_06_25_5664.huff 	 40752 	 20683 	 3684
1965_07_13_5909.huff 	 47757 	 23586 	 4298
1965_07_28_5910.huff 	 58044 	 28343 	 5262
1965_08_06_4034.huff 	 21760 	 10152 	 1869
1965_08_25_5911.huff 	 55257 	 27420 	 4955
1966_01_12_4035.huff 	 61326 	 31122 	 5579
1966_01_31_5936.huff 	 9513 	 4489 	 809
1966_02_23_5937.huff 	 44485 	 21337 	 3947
1966_03_23_5938.huff 	 18792 	 8963 	 1599
1966_06_30_5939.huff 	 43094 	 20932 	 3857
1966_07_05_5912.huff 	 55243 	 27400 	 4953
1966_07_12_4038.huff 	 29238 	 13840 	 2553
1966_07_20_5913.huff 	 45847 	 22829 	 4109
1966_10_06_5914.huff 	 44171 	 21968 	 3946
1966_10_15_5525.huff 	 10079 	 4923 	 844
1966_10_17_5915.huff 	 3762 	 1770 	 320
1966_12_31_5916.huff 	 35901 	 17175 	 3208
1967_01_10_5665.huff 	 147738 	 81162 	 14476
1967_02_02_5917.huff 	 36244 	 17381 	 3259
1967_03_09_5918.huff 	 49542 	 24123 	 4464
1967_03_15_5940.huff 	 39695 	 19810 	 3468
1967_07_24_4039.huff 	 10644 	 5292 	 905
1967_07_27_4040.huff 	 22727 	 10736 	 1918
1967_08_18_5919.huff 	 48415 	 23903 	 4382
1967_09_29_4041.huff 	 32516 	 15784 	 2830
1967_11_17_5920.huff 	 60565 	 29410 	 5599
1967_12_19_5921.huff 	 92750 	 47525 	 9073
1968_01_17_5666.huff 	 104710 	 55892 	 9962
1968_03_31_3388.huff 	 46852 	 23073 	 4142
1968_04_01_5941.huff 	 29894 	 13966 	 2616
1968_04_03_5922.huff 	 4776 	 2462 	 420
1968_04_11_4036.huff 	 8195 	 3639 	 690
1968_07_01_4037.huff 	 13501 	 6726 	 1146
1968_10_31_3389.huff 	 24194 	 11884 	 2102
1969_01_14_5667.huff 	 87162 	 45774 	 8292
1969_01_20_3587.huff 	 24759 	 11219 	 2131
1969_11_03_3873.huff 	 50869 	 25427 	 4585
1970_01_22_3889.huff 	 49848 	 24748 	 4493
1970_04_30_3890.huff 	 31149 	 15606 	 2731
1971_01_22_3874.huff 	 50229 	 25178 	 4551
1971_02_25_3875.huff 	 40155 	 20015 	 3559
1971_04_07_3876.huff 	 29573 	 14219 	 2612
1971_05_20_3877.huff 	 3239 	 1641 	 273
1972_01_20_3878.huff 	 45192 	 22498 	 4016
1972_01_25_3879.huff 	 29274 	 14341 	 2537
1972_05_08_3880.huff 	 26103 	 12715 	 2243
1972_11_06_3881.huff 	 6991 	 3152 	 597
1972_11_07_3882.huff 	 8266 	 3634 	 703
1973_01_20_3588.huff 	 20909 	 9713 	 1819
1973_01_23_3884.huff 	 14732 	 6895 	 1257
1973_04_30_3885.huff 	 31706 	 15404 	 2773
1973_08_15_3886.huff 	 41131 	 20461 	 3630
1974_01_30_3887.huff 	 56903 	 28681 	 5209
1974_02_25_3888.huff 	 58477 	 28996 	 5414
1974_04_29_3872.huff 	 53535 	 27013 	 4814
1974_08_08_3871.huff 	 20727 	 9649 	 1811
1974_08_09_3390.huff 	 10111 	 4578 	 850
1974_08_09_3891.huff 	 21272 	 8997 	 1837
1974_09_08_5598.huff 	 12923 	 5834 	 1094
1974_09_16_3522.huff 	 7116 	 3482 	 594
1974_09_18_5498.huff 	 24337 	 12184 	 2096
1974_10_08_3283.huff 	 50387 	 25104 	 4356
1975_01_15_5499.huff 	 48075 	 24233 	 4179
1975_04_10_5500.huff 	 66820 	 35761 	 6117
1975_04_23_3392.huff 	 27784 	 13481 	 2400
1975_05_27_3985.huff 	 16591 	 7662 	 1377
1975_08_01_3393.huff 	 32263 	 16596 	 2798
1975_12_07_5501.huff 	 26082 	 13305 	 2267
1976_01_19_5599.huff 	 57267 	 29053 	 5031
1976_08_19_3394.huff 	 34012 	 16184 	 2930
1976_08_19_5842.huff 	 9417 	 4067 	 788
1976_09_23_5546.huff 	 140401 	 75256 	 13833
1976_10_06_5538.huff 	 133061 	 72438 	 13124
1976_10_22_5539.huff 	 136220 	 72517 	 13282
1977_01_12_5600.huff 	 53659 	 27761 	 4762
1977_01_20_3286.huff 	 14633 	 6686 	 1229
1977_02_02_3396.huff 	 40107 	 19773 	 3527
1977_03_09_3397.huff 	 55177 	 27516 	 4974
1977_04_18_3398.huff 	 30780 	 14543 	 2676
1977_05_22_3399.huff 	 36982 	 18315 	 3236
1977_09_07_3928.huff 	 8099 	 3857 	 697
1977_11_08_3400.huff 	 28970 	 13939 	 2509
1978_01_19_5537.huff 	 52391 	 25999 	 4656
1978_09_17_3401.huff 	 8987 	 4462 	 753
1978_10_24_5547.huff 	 37902 	 18801 	 3300
1978_12_15_3935.huff 	 10735 	 5379 	 926
1979_01_23_5533.huff 	 37768 	 19215 	 3328
1979_07_15_3402.huff 	 41516 	 19722 	 3682
1979_11_13_5852.huff 	 42179 	 20439 	 3702
1980_01_04_3403.huff 	 15996 	 8245 	 1363
1980_01_23_3404.huff 	 39133 	 19778 	 3470
1980_04_25_3936.huff 	 9687 	 4726 	 817
1980_07_17_3406.huff 	 53151 	 25991 	 4699
1980_08_14_5534.huff 	 53550 	 26234 	 4789
1980_10_28_5535.huff 	 156480 	 85334 	 15526
1981_01_14_5536.huff 	 25327 	 12293 	 2189
1981_01_20_3407.huff 	 28560 	 13352 	 2453
1981_01_29_5853.huff 	 50878 	 24618 	 4573
1981_04_28_5446.huff 	 28537 	 13476 	 2461
1981_05_17_5854.huff 	 38130 	 17730 	 3313
1981_06_29_5855.huff 	 45620 	 22115 	 3974
1981_07_27_5676.huff 	 40802 	 19304 	 3555
1981_08_03_5452.huff 	 28591 	 13466 	 2521
1981_11_18_5447.huff 	 37775 	 19082 	 3293
1981_12_23_5448.huff 	 25854 	 12429 	 2203
