old-300
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1841_01_02_3726.huff 	 8452 	 5047 	 882
1841_03_04_3548.huff 	 78038 	 48991 	 8465
1841_12_07_3549.huff 	 76916 	 48129 	 8295
1845_03_04_3550.huff 	 44634 	 28267 	 4814
1849_03_05_3551.huff 	 10077 	 6504 	 1091
1850_12_02_3552.huff 	 77458 	 49039 	 8373
1852_07_06_3487.huff 	 107608 	 60149 	 10878
1853_03_04_3553.huff 	 32190 	 19750 	 3342
1853_12_05_3728.huff 	 90256 	 57134 	 9677
1854_01_18_3727.huff 	 2536 	 1619 	 271
1854_10_16_3503.huff 	 318022 	 181760 	 33420
1854_12_04_3729.huff 	 96397 	 60991 	 10213
1855_12_31_3730.huff 	 107654 	 69350 	 11672
1856_12_02_3731.huff 	 97001 	 62898 	 10567
1857_03_04_3554.huff 	 26287 	 16532 	 2836
1857_12_08_3732.huff 	 129072 	 80636 	 13775
1858_06_16_3504.huff 	 31446 	 17778 	 3226
1858_12_06_3733.huff 	 154631 	 96899 	 16505
1859_12_19_3734.huff 	 118337 	 72729 	 12513
1860_02_27_3505.huff 	 59680 	 34825 	 6164
1860_12_03_3735.huff 	 132162 	 82815 	 14150
1861_02_11_3506.huff 	 1494 	 776 	 152
1861_03_04_3507.huff 	 68430 	 41212 	 7272
1861_07_04_3508.huff 	 117534 	 71328 	 12572
1861_12_03_3736.huff 	 66392 	 40806 	 7052
1862_12_01_3737.huff 	 82504 	 48876 	 8550
1863_01_01_3509.huff 	 6755 	 4146 	 711
1863_08_26_3510.huff 	 33018 	 17822 	 3396
1863_11_19_3511.huff 	 2632 	 1421 	 272
1863_12_08_3738.huff 	 58936 	 36487 	 6221
1864_12_06_3739.huff 	 57276 	 34799 	 5997
1865_03_04_3512.huff 	 6896 	 3849 	 705
1865_12_04_3555.huff 	 85157 	 53861 	 9294
1869_03_04_3556.huff 	 10640 	 6379 	 1132
1869_12_06_3740.huff 	 71893 	 45152 	 7777
1870_12_05_3741.huff 	 82882 	 51175 	 8847
1871_12_04_3742.huff 	 59839 	 38083 	 6476
1872_12_02_3743.huff 	 98606 	 60356 	 10410
1873_03_04_3557.huff 	 12327 	 7578 	 1341
1873_12_01_3744.huff 	 95602 	 59270 	 10156
1874_12_07_3745.huff 	 91805 	 57804 	 9889
1875_12_07_3746.huff 	 115250 	 71928 	 12324
1876_12_05_3747.huff 	 63425 	 40126 	 6860
1877_03_05_3558.huff 	 22793 	 14676 	 2494
1877_12_03_3748.huff 	 100279 	 63915 	 10862
1878_12_02_3749.huff 	 75171 	 47668 	 8037
1879_12_01_3750.huff 	 109079 	 69987 	 11801
1880_12_06_3751.huff 	 127243 	 80960 	 13593
1881_03_04_3559.huff 	 27838 	 17494 	 2993
1881_12_06_3560.huff 	 132123 	 80527 	 13710
1882_12_04_3752.huff 	 101437 	 61739 	 10519
1883_12_04_3753.huff 	 84269 	 51361 	 8681
1884_12_01_3754.huff 	 87286 	 54237 	 9112
1885_03_04_3571.huff 	 15541 	 9990 	 1691
1885_12_08_3755.huff 	 189253 	 119104 	 19979
1886_12_06_3756.huff 	 144926 	 91414 	 15374
1887_12_06_3757.huff 	 50893 	 31173 	 5365
1888_12_03_3758.huff 	 128467 	 80055 	 13434
1889_03_04_3561.huff 	 41835 	 25858 	 4407
1889_12_03_3765.huff 	 122691 	 76723 	 13143
1890_12_01_3766.huff 	 110448 	 68497 	 11675
1891_12_09_3767.huff 	 154836 	 95438 	 16536
1892_12_06_3768.huff 	 135343 	 80454 	 14111
1893_03_04_3572.huff 	 19677 	 12214 	 2028
1893_08_08_3759.huff 	 19974 	 12221 	 2104
1893_12_04_3760.huff 	 124069 	 75480 	 12681
1894_12_03_3762.huff 	 159008 	 96239 	 16370
1895_12_02_3763.huff 	 143852 	 88452 	 14868
1896_12_07_3764.huff 	 154502 	 93353 	 15901
1897_03_04_3562.huff 	 36854 	 23247 	 3977
1897_12_06_3769.huff 	 114498 	 71532 	 12225
1898_12_05_3770.huff 	 199383 	 121684 	 20533
1899_12_05_3771.huff 	 218992 	 137444 	 23065
1900_12_03_3772.huff 	 187757 	 116387 	 19479
1901_03_04_3563.huff 	 20912 	 13190 	 2225
1901_12_03_3773.huff 	 188152 	 113948 	 19736
1902_12_02_3774.huff 	 93375 	 56737 	 9838
1903_12_07_3775.huff 	 142921 	 88561 	 15059
1904_12_06_3776.huff 	 167716 	 102379 	 17559
1905_03_04_3564.huff 	 9365 	 5471 	 991
1905_12_05_3777.huff 	 238546 	 145178 	 25168
1906_12_03_3778.huff 	 226665 	 135848 	 23725
1907_12_03_3779.huff 	 261857 	 159425 	 27581
1908_12_09_3780.huff 	 187845 	 113651 	 19565
1909_03_04_3565.huff 	 50173 	 31728 	 5442
1909_11_17_3781.huff 	 75150 	 43497 	 7878
1909_12_07_3782.huff 	 129294 	 83523 	 13985
1910_12_06_3783.huff 	 267536 	 165510 	 28272
1911_01_26_3784.huff 	 22173 	 13874 	 2294
1911_12_05_3785.huff 	 227111 	 141324 	 23994
1912_12_03_3786.huff 	 239015 	 150971 	 25409
1913_03_04_3566.huff 	 16635 	 9371 	 1712
1913_07_04_3787.huff 	 12516 	 6716 	 1267
1913_10_25_3788.huff 	 19060 	 10553 	 1956
1913_12_02_3789.huff 	 33269 	 20203 	 3567
1914_01_20_3790.huff 	 23834 	 14764 	 2523
1914_08_20_3791.huff 	 5952 	 3517 	 632
1914_10_20_3792.huff 	 10095 	 5704 	 1078
1914_12_08_3793.huff 	 42476 	 24912 	 4548
1915_12_07_3794.huff 	 74027 	 44028 	 7772
1916_09_02_3795.huff 	 52533 	 31612 	 5537
1916_12_05_3796.huff 	 19583 	 12584 	 2127
1917_01_22_3797.huff 	 24930 	 14958 	 2685
1917_03_05_3567.huff 	 14195 	 8248 	 1531
1917_04_02_4722.huff 	 34759 	 20662 	 3679
1917_04_06_3798.huff 	 14367 	 8770 	 1541
1917_12_04_3799.huff 	 37082 	 21693 	 3935
1918_12_02_3801.huff 	 51995 	 30929 	 5495
1919_12_02_3802.huff 	 45182 	 28090 	 4773
1920_12_07_3803.huff 	 25372 	 15879 	 2744
1921_03_04_3568.huff 	 33763 	 19866 	 3346
1921_12_06_3804.huff 	 54889 	 33673 	 5652
1922_12_08_3805.huff 	 56806 	 34829 	 5786
1923_12_06_3806.huff 	 64196 	 40357 	 6746
1924_12_03_3807.huff 	 66273 	 41883 	 7019
1925_03_04_3569.huff 	 38489 	 23540 	 4057
1925_12_08_3808.huff 	 104182 	 65151 	 10958
1926_12_07_3809.huff 	 99267 	 61672 	 10407
1927_08_10_3810.huff 	 9975 	 6136 	 1044
1927_12_06_3811.huff 	 85385 	 53186 	 8880
1928_10_22_6000.huff 	 59455 	 36485 	 6211
1928_12_04_3812.huff 	 79493 	 49225 	 8168
1929_03_04_3570.huff 	 35318 	 22593 	 3766
1929_07_24_3813.huff 	 10575 	 6529 	 1100
1933_03_04_3280.huff 	 18471 	 10793 	 1901
1933_03_12_3298.huff 	 16994 	 9868 	 1797
1933_05_07_3299.huff 	 28299 	 16903 	 2971
1933_07_24_3300.huff 	 28748 	 16411 	 2971
1933_10_22_3301.huff 	 26225 	 14915 	 2720
1934_06_28_3302.huff 	 24477 	 14532 	 2531
1934_09_30_3303.huff 	 30598 	 18648 	 3163
1935_04_28_3304.huff 	 29635 	 17888 	 3096
1936_06_27_3305.huff 	 19525 	 11307 	 2015
1936_09_06_3306.huff 	 31927 	 18203 	 3207
1936_10_31_3307.huff 	 24347 	 13653 	 2468
1937_01_20_3308.huff 	 17981 	 10372 	 1825
1937_03_09_3309.huff 	 38857 	 22920 	 4066
1937_10_05_3310.huff 	 18066 	 10818 	 1864
1937_10_12_3311.huff 	 31673 	 18377 	 3271
1937_11_14_3312.huff 	 15785 	 9290 	 1634
1938_04_14_3313.huff 	 44143 	 25830 	 4599
1938_06_24_3314.huff 	 34630 	 20302 	 3533
1938_07_08_3573.huff 	 14501 	 8211 	 1446
1939_09_03_3315.huff 	 11504 	 6699 	 1241
1940_05_26_3316.huff 	 37749 	 21263 	 3871
1940_06_10_3317.huff 	 18259 	 11016 	 1970
1940_07_19_3318.huff 	 33797 	 19715 	 3544
1940_12_29_3319.huff 	 38860 	 22208 	 4041
1941_01_06_3320.huff 	 32068 	 18840 	 3330
1941_01_20_3321.huff 	 12907 	 7368 	 1362
1941_03_15_3322.huff 	 29479 	 16647 	 3031
1941_05_27_3814.huff 	 45428 	 26288 	 4620
1941_09_11_3323.huff 	 30058 	 17146 	 3065
1941_12_08_3324.huff 	 5132 	 3075 	 518
1941_12_09_3325.huff 	 29360 	 16543 	 3023
1941_12_11_3815.huff 	 1260 	 817 	 139
1942_02_23_3326.huff 	 42228 	 23646 	 4251
1942_04_28_3327.huff 	 38605 	 21408 	 3868
1942_09_07_3328.huff 	 30902 	 17350 	 3180
1942_10_12_3329.huff 	 33697 	 19085 	 3483
1943_01_07_3816.huff 	 45313 	 25610 	 4625
1943_05_02_3330.huff 	 23786 	 13529 	 2465
1943_07_28_3331.huff 	 34165 	 19271 	 3468
1943_09_08_3332.huff 	 14300 	 7822 	 1466
1943_12_01_3817.huff 	 3356 	 1986 	 351
1943_12_24_3333.huff 	 33281 	 18778 	 3397
1944_01_11_3955.huff 	 33341 	 19341 	 3469
1944_06_05_3334.huff 	 16277 	 9264 	 1665
1944_06_12_3335.huff 	 16335 	 9091 	 1650
1944_07_20_3336.huff 	 17048 	 9844 	 1777
1945_01_20_3337.huff 	 5371 	 2924 	 561
1945_02_11_3819.huff 	 19364 	 12294 	 2019
1945_03_01_3338.huff 	 57958 	 33424 	 6044
1945_04_16_3339.huff 	 18541 	 10593 	 1880
1945_05_08_3340.huff 	 6877 	 3768 	 709
1945_08_06_3820.huff 	 11514 	 6616 	 1166
1945_08_09_3821.huff 	 39274 	 23062 	 4075
1945_09_01_3341.huff 	 12089 	 6795 	 1268
1945_10_27_3342.huff 	 25019 	 14596 	 2603
1947_03_12_3343.huff 	 21443 	 13236 	 2213
1947_06_20_3344.huff 	 17440 	 10155 	 1807
1947_06_29_3345.huff 	 11896 	 7000 	 1232
1948_07_15_3346.huff 	 26178 	 14429 	 2721
1948_09_18_3347.huff 	 7550 	 3874 	 794
1948_09_18_3348.huff 	 8192 	 4234 	 817
1948_11_03_3349.huff 	 2678 	 1432 	 285
1949_01_20_3350.huff 	 22007 	 13356 	 2284
1951_04_11_3351.huff 	 23784 	 13392 	 2469
1952_03_15_3352.huff 	 18930 	 10065 	 1970
1952_03_29_3353.huff 	 37391 	 20233 	 3804
1952_09_23_4638.huff 	 47786 	 24060 	 4800
1952_10_22_3354.huff 	 12488 	 6513 	 1280
1953_01_15_3355.huff 	 37297 	 19751 	 3802
1953_01_20_3356.huff 	 24437 	 13616 	 2476
1953_04_16_3357.huff 	 28439 	 15977 	 2918
1953_12_08_3358.huff 	 30278 	 17666 	 3075
1956_08_23_3359.huff 	 44317 	 25074 	 4406
