recent-2
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1863_01_01_3509.huff 	 7590 	 4146 	 711
1863_08_26_3510.huff 	 34726 	 17822 	 3396
1863_11_19_3511.huff 	 2879 	 1421 	 272
1863_12_08_3738.huff 	 64006 	 36487 	 6221
1864_12_06_3739.huff 	 61976 	 34799 	 5997
1865_03_04_3512.huff 	 7629 	 3849 	 705
1865_12_04_3555.huff 	 91958 	 53861 	 9294
1869_03_04_3556.huff 	 12023 	 6379 	 1132
1869_12_06_3740.huff 	 78285 	 45152 	 7777
1870_12_05_3741.huff 	 89161 	 51175 	 8847
1871_12_04_3742.huff 	 65483 	 38083 	 6476
1872_12_02_3743.huff 	 103964 	 60356 	 10410
1873_03_04_3557.huff 	 14148 	 7578 	 1341
1873_12_01_3744.huff 	 102091 	 59270 	 10156
1874_12_07_3745.huff 	 98628 	 57804 	 9889
1875_12_07_3746.huff 	 121921 	 71928 	 12324
1876_12_05_3747.huff 	 69139 	 40126 	 6860
1877_03_05_3558.huff 	 25919 	 14676 	 2494
1877_12_03_3748.huff 	 107147 	 63915 	 10862
1878_12_02_3749.huff 	 81252 	 47668 	 8037
1879_12_01_3750.huff 	 116185 	 69987 	 11801
1880_12_06_3751.huff 	 134479 	 80960 	 13593
1881_03_04_3559.huff 	 31139 	 17494 	 2993
1881_12_06_3560.huff 	 138299 	 80527 	 13710
1882_12_04_3752.huff 	 107499 	 61739 	 10519
1883_12_04_3753.huff 	 89767 	 51361 	 8681
1884_12_01_3754.huff 	 93244 	 54237 	 9112
1885_03_04_3571.huff 	 17560 	 9990 	 1691
1885_12_08_3755.huff 	 199427 	 119104 	 19979
1886_12_06_3756.huff 	 152820 	 91414 	 15374
1887_12_06_3757.huff 	 54537 	 31173 	 5365
1888_12_03_3758.huff 	 134693 	 80055 	 13434
1889_03_04_3561.huff 	 45607 	 25858 	 4407
1889_12_03_3765.huff 	 129705 	 76723 	 13143
1890_12_01_3766.huff 	 117261 	 68497 	 11675
1891_12_09_3767.huff 	 162932 	 95438 	 16536
1892_12_06_3768.huff 	 140408 	 80454 	 14111
1893_03_04_3572.huff 	 21462 	 12214 	 2028
1893_08_08_3759.huff 	 22401 	 12221 	 2104
1893_12_04_3760.huff 	 129109 	 75480 	 12681
1894_12_03_3762.huff 	 165772 	 96239 	 16370
1895_12_02_3763.huff 	 149725 	 88452 	 14868
1896_12_07_3764.huff 	 161236 	 93353 	 15901
1897_03_04_3562.huff 	 40858 	 23247 	 3977
1897_12_06_3769.huff 	 120751 	 71532 	 12225
1898_12_05_3770.huff 	 207243 	 121684 	 20533
1899_12_05_3771.huff 	 230513 	 137444 	 23065
1900_12_03_3772.huff 	 196030 	 116387 	 19479
1901_03_04_3563.huff 	 23613 	 13190 	 2225
1901_12_03_3773.huff 	 196804 	 113948 	 19736
1902_12_02_3774.huff 	 99033 	 56737 	 9838
1903_12_07_3775.huff 	 149828 	 88561 	 15059
1904_12_06_3776.huff 	 175469 	 102379 	 17559
1905_03_04_3564.huff 	 10449 	 5471 	 991
1905_12_05_3777.huff 	 249610 	 145178 	 25168
1906_12_03_3778.huff 	 236708 	 135848 	 23725
1907_12_03_3779.huff 	 274374 	 159425 	 27581
1908_12_09_3780.huff 	 195186 	 113651 	 19565
1909_03_04_3565.huff 	 54850 	 31728 	 5442
1909_11_17_3781.huff 	 77018 	 43497 	 7878
1909_12_07_3782.huff 	 136762 	 83523 	 13985
1910_12_06_3783.huff 	 279906 	 165510 	 28272
1911_01_26_3784.huff 	 24520 	 13874 	 2294
1911_12_05_3785.huff 	 237959 	 141324 	 23994
1912_12_03_3786.huff 	 251344 	 150971 	 25409
1913_03_04_3566.huff 	 18084 	 9371 	 1712
1913_07_04_3787.huff 	 13464 	 6716 	 1267
1913_10_25_3788.huff 	 20578 	 10553 	 1956
1913_12_02_3789.huff 	 36682 	 20203 	 3567
1914_01_20_3790.huff 	 26247 	 14764 	 2523
1914_08_20_3791.huff 	 6731 	 3517 	 632
1914_10_20_3792.huff 	 11174 	 5704 	 1078
1914_12_08_3793.huff 	 45887 	 24912 	 4548
1915_12_07_3794.huff 	 78182 	 44028 	 7772
1916_09_02_3795.huff 	 56264 	 31612 	 5537
1916_12_05_3796.huff 	 22330 	 12584 	 2127
1917_01_22_3797.huff 	 27536 	 14958 	 2685
1917_03_05_3567.huff 	 15840 	 8248 	 1531
1917_04_02_4722.huff 	 38034 	 20662 	 3679
1917_04_06_3798.huff 	 16050 	 8770 	 1541
1917_12_04_3799.huff 	 40089 	 21693 	 3935
1918_12_02_3801.huff 	 56041 	 30929 	 5495
1919_12_02_3802.huff 	 49116 	 28090 	 4773
1920_12_07_3803.huff 	 28515 	 15879 	 2744
1921_03_04_3568.huff 	 35584 	 19866 	 3346
1921_12_06_3804.huff 	 58542 	 33673 	 5652
1922_12_08_3805.huff 	 59858 	 34829 	 5786
1923_12_06_3806.huff 	 69017 	 40357 	 6746
1924_12_03_3807.huff 	 71218 	 41883 	 7019
1925_03_04_3569.huff 	 41642 	 23540 	 4057
1925_12_08_3808.huff 	 109818 	 65151 	 10958
1926_12_07_3809.huff 	 104686 	 61672 	 10407
1927_08_10_3810.huff 	 11075 	 6136 	 1044
1927_12_06_3811.huff 	 90275 	 53186 	 8880
1928_10_22_6000.huff 	 62647 	 36485 	 6211
1928_12_04_3812.huff 	 84192 	 49225 	 8168
1929_03_04_3570.huff 	 38405 	 22593 	 3766
1929_07_24_3813.huff 	 11789 	 6529 	 1100
1933_03_04_3280.huff 	 20157 	 10793 	 1901
1933_03_12_3298.huff 	 18562 	 9868 	 1797
1933_05_07_3299.huff 	 30777 	 16903 	 2971
1933_07_24_3300.huff 	 30865 	 16411 	 2971
1933_10_22_3301.huff 	 28365 	 14915 	 2720
1934_06_28_3302.huff 	 26660 	 14532 	 2531
1934_09_30_3303.huff 	 33327 	 18648 	 3163
1935_04_28_3304.huff 	 32183 	 17888 	 3096
1936_06_27_3305.huff 	 21119 	 11307 	 2015
1936_09_06_3306.huff 	 33546 	 18203 	 3207
1936_10_31_3307.huff 	 25822 	 13653 	 2468
1937_01_20_3308.huff 	 19416 	 10372 	 1825
1937_03_09_3309.huff 	 41918 	 22920 	 4066
1937_10_05_3310.huff 	 19924 	 10818 	 1864
1937_10_12_3311.huff 	 34160 	 18377 	 3271
1937_11_14_3312.huff 	 17001 	 9290 	 1634
1938_04_14_3313.huff 	 46756 	 25830 	 4599
1938_06_24_3314.huff 	 36815 	 20302 	 3533
1938_07_08_3573.huff 	 15460 	 8211 	 1446
1939_09_03_3315.huff 	 12857 	 6699 	 1241
1940_05_26_3316.huff 	 39932 	 21263 	 3871
1940_06_10_3317.huff 	 20264 	 11016 	 1970
1940_07_19_3318.huff 	 36715 	 19715 	 3544
1940_12_29_3319.huff 	 41489 	 22208 	 4041
1941_01_06_3320.huff 	 34806 	 18840 	 3330
1941_01_20_3321.huff 	 14065 	 7368 	 1362
1941_03_15_3322.huff 	 31590 	 16647 	 3031
1941_05_27_3814.huff 	 47731 	 26288 	 4620
1941_09_11_3323.huff 	 32132 	 17146 	 3065
1941_12_08_3324.huff 	 5602 	 3075 	 518
1941_12_09_3325.huff 	 31411 	 16543 	 3023
1941_12_11_3815.huff 	 1489 	 817 	 139
1942_02_23_3326.huff 	 44301 	 23646 	 4251
1942_04_28_3327.huff 	 40704 	 21408 	 3868
1942_09_07_3328.huff 	 33171 	 17350 	 3180
1942_10_12_3329.huff 	 35976 	 19085 	 3483
1943_01_07_3816.huff 	 47453 	 25610 	 4625
1943_05_02_3330.huff 	 25593 	 13529 	 2465
1943_07_28_3331.huff 	 36061 	 19271 	 3468
1943_09_08_3332.huff 	 15317 	 7822 	 1466
1943_12_01_3817.huff 	 3762 	 1986 	 351
1943_12_24_3333.huff 	 35323 	 18778 	 3397
1944_01_11_3955.huff 	 35767 	 19341 	 3469
1944_06_05_3334.huff 	 17481 	 9264 	 1665
1944_06_12_3335.huff 	 17524 	 9091 	 1650
1944_07_20_3336.huff 	 18665 	 9844 	 1777
1945_01_20_3337.huff 	 5924 	 2924 	 561
1945_02_11_3819.huff 	 21303 	 12294 	 2019
1945_03_01_3338.huff 	 60614 	 33424 	 6044
1945_04_16_3339.huff 	 20030 	 10593 	 1880
1945_05_08_3340.huff 	 7513 	 3768 	 709
1945_08_06_3820.huff 	 12551 	 6616 	 1166
1945_08_09_3821.huff 	 41882 	 23062 	 4075
1945_09_01_3341.huff 	 13208 	 6795 	 1268
1945_10_27_3342.huff 	 27290 	 14596 	 2603
1947_03_12_3343.huff 	 23358 	 13236 	 2213
1947_06_20_3344.huff 	 18679 	 10155 	 1807
1947_06_29_3345.huff 	 13038 	 7000 	 1232
1948_07_15_3346.huff 	 27629 	 14429 	 2721
1948_09_18_3347.huff 	 8127 	 3874 	 794
1948_09_18_3348.huff 	 8519 	 4234 	 817
1948_11_03_3349.huff 	 2880 	 1432 	 285
1949_01_20_3350.huff 	 23925 	 13356 	 2284
1951_04_11_3351.huff 	 25119 	 13392 	 2469
1952_03_15_3352.huff 	 20042 	 10065 	 1970
1952_03_29_3353.huff 	 38032 	 20233 	 3804
1952_09_23_4638.huff 	 47691 	 24060 	 4800
1952_10_22_3354.huff 	 12969 	 6513 	 1280
1953_01_15_3355.huff 	 38603 	 19751 	 3802
1953_01_20_3356.huff 	 26008 	 13616 	 2476
1953_04_16_3357.huff 	 30334 	 15977 	 2918
1953_12_08_3358.huff 	 32253 	 17666 	 3075
1956_08_23_3359.huff 	 45921 	 25074 	 4406
1957_01_05_3360.huff 	 35849 	 20490 	 3443
1960_07_15_3362.huff 	 27167 	 14003 	 2558
1960_09_12_3363.huff 	 16633 	 8671 	 1561
1960_09_26_5728.huff 	 105214 	 59322 	 11037
1960_10_07_5729.huff 	 109833 	 61224 	 11385
1960_10_13_5730.huff 	 106337 	 58786 	 10930
1960_10_21_5731.huff 	 105804 	 59337 	 10991
1961_01_09_3364.huff 	 9778 	 5012 	 911
1961_01_17_3361.huff 	 20026 	 10919 	 1858
1961_01_20_3365.huff 	 14619 	 7371 	 1368
1961_01_30_5945.huff 	 55619 	 30901 	 5301
1961_02_21_5946.huff 	 10085 	 5288 	 975
1961_03_01_3366.huff 	 4324 	 2297 	 412
1961_03_13_5732.huff 	 26088 	 14460 	 2479
1961_04_20_5669.huff 	 78809 	 47395 	 7751
1961_04_20_5739.huff 	 16263 	 8546 	 1531
1961_04_27_3677.huff 	 26061 	 14123 	 2453
1961_05_03_5947.huff 	 6544 	 3405 	 617
1961_05_17_5928.huff 	 31516 	 16773 	 3010
1961_05_25_3368.huff 	 61380 	 34311 	 5911
1961_06_06_5948.huff 	 64534 	 35680 	 6434
1961_06_07_5949.huff 	 13788 	 7245 	 1309
1961_07_25_5740.huff 	 42694 	 22697 	 4138
1961_09_25_5741.huff 	 47058 	 25491 	 4509
1961_10_12_5950.huff 	 20182 	 10634 	 1907
1961_11_11_5951.huff 	 11125 	 5671 	 1044
1961_11_16_3369.huff 	 22404 	 11895 	 2112
1961_12_06_5952.huff 	 67479 	 37681 	 6663
1961_12_07_5953.huff 	 42455 	 22628 	 4239
1961_12_11_5954.huff 	 4797 	 2358 	 467
1962_01_11_5742.huff 	 68749 	 38107 	 6589
1962_03_23_5765.huff 	 23792 	 12958 	 2270
1962_06_06_5766.huff 	 24792 	 13071 	 2371
1962_06_11_3370.huff 	 40736 	 22262 	 3886
1962_09_12_3371.huff 	 23487 	 11798 	 2230
1962_09_30_5743.huff 	 11999 	 6401 	 1139
1962_10_22_3372.huff 	 26119 	 14156 	 2452
1963_01_14_5762.huff 	 56744 	 30865 	 5436
1963_05_18_3373.huff 	 21270 	 11485 	 2028
1963_05_30_3380.huff 	 7442 	 3696 	 707
1963_06_05_5763.huff 	 23401 	 12605 	 2203
1963_06_10_3374.huff 	 36178 	 19184 	 3455
1963_06_11_3375.huff 	 20865 	 10902 	 1997
1963_06_26_3376.huff 	 7052 	 3506 	 676
1963_07_26_3377.huff 	 32527 	 17668 	 3130
1963_09_20_5764.huff 	 37031 	 20149 	 3564
1963_09_26_3378.huff 	 38342 	 20472 	 3755
1963_10_26_3379.huff 	 19911 	 10390 	 1881
1963_11_27_3381.huff 	 17042 	 8874 	 1646
1963_11_28_5657.huff 	 21102 	 10870 	 2058
1963_12_17_5658.huff 	 31175 	 16912 	 3094
1964_01_08_3382.huff 	 33881 	 18148 	 3230
1964_02_01_5898.huff 	 41124 	 22118 	 4003
1964_02_21_3523.huff 	 12440 	 6509 	 1182
1964_02_29_5899.huff 	 83618 	 47492 	 8586
1964_03_07_5900.huff 	 48842 	 26415 	 4754
1964_04_16_5901.huff 	 47211 	 25085 	 4624
1964_04_20_5659.huff 	 87014 	 49894 	 8778
1964_05_06_5902.huff 	 46739 	 25009 	 4540
1964_05_22_3383.huff 	 19013 	 9864 	 1821
1964_07_02_3525.huff 	 10925 	 5778 	 1035
1964_07_24_5903.huff 	 46217 	 25201 	 4549
1964_08_04_3998.huff 	 5863 	 3121 	 549
1964_08_05_5930.huff 	 11455 	 6264 	 1100
1964_08_27_5660.huff 	 45200 	 24002 	 4614
1964_10_09_3526.huff 	 45550 	 23147 	 4568
1964_10_18_5661.huff 	 39648 	 21070 	 3906
1964_10_27_3405.huff 	 49368 	 25390 	 4766
1965_01_04_4000.huff 	 44950 	 24371 	 4390
1965_01_20_4031.huff 	 15504 	 7866 	 1493
1965_02_04_5904.huff 	 45393 	 24770 	 4516
1965_03_13_5905.huff 	 39521 	 21423 	 3913
1965_03_15_3386.huff 	 37772 	 19640 	 3729
1965_03_20_5906.huff 	 49479 	 26473 	 4815
1965_03_26_5932.huff 	 8303 	 4276 	 769
1965_03_26_5933.huff 	 9895 	 5077 	 940
1965_04_07_5662.huff 	 57210 	 30725 	 5771
1965_04_27_5907.huff 	 48245 	 25644 	 4692
1965_04_28_4032.huff 	 2593 	 1480 	 247
1965_05_02_4033.huff 	 27523 	 15061 	 2671
1965_05_13_5934.huff 	 25997 	 13579 	 2480
1965_06_01_5908.huff 	 47149 	 25682 	 4607
1965_06_04_3387.huff 	 29395 	 15615 	 2833
1965_06_11_5935.huff 	 11945 	 5994 	 1135
1965_06_25_5664.huff 	 37270 	 20683 	 3684
1965_07_13_5909.huff 	 43838 	 23586 	 4298
1965_07_28_5910.huff 	 53372 	 28343 	 5262
1965_08_06_4034.huff 	 19473 	 10152 	 1869
1965_08_25_5911.huff 	 50746 	 27420 	 4955
1966_01_12_4035.huff 	 56551 	 31122 	 5579
1966_01_31_5936.huff 	 8478 	 4489 	 809
1966_02_23_5937.huff 	 40533 	 21337 	 3947
1966_03_23_5938.huff 	 16909 	 8963 	 1599
1966_06_30_5939.huff 	 39162 	 20932 	 3857
1966_07_05_5912.huff 	 50869 	 27400 	 4953
1966_07_12_4038.huff 	 26528 	 13840 	 2553
1966_07_20_5913.huff 	 41949 	 22829 	 4109
1966_10_06_5914.huff 	 40401 	 21968 	 3946
1966_10_15_5525.huff 	 9009 	 4923 	 844
1966_10_17_5915.huff 	 3409 	 1770 	 320
1966_12_31_5916.huff 	 32400 	 17175 	 3208
1967_01_10_5665.huff 	 142234 	 81162 	 14476
1967_02_02_5917.huff 	 32783 	 17381 	 3259
1967_03_09_5918.huff 	 45477 	 24123 	 4464
1967_03_15_5940.huff 	 36210 	 19810 	 3468
1967_07_24_4039.huff 	 9633 	 5292 	 905
1967_07_27_4040.huff 	 20473 	 10736 	 1918
1967_08_18_5919.huff 	 44278 	 23903 	 4382
1967_09_29_4041.huff 	 29561 	 15784 	 2830
1967_11_17_5920.huff 	 55890 	 29410 	 5599
1967_12_19_5921.huff 	 86716 	 47525 	 9073
1968_01_17_5666.huff 	 97828 	 55892 	 9962
1968_03_31_3388.huff 	 42655 	 23073 	 4142
1968_04_01_5941.huff 	 27263 	 13966 	 2616
1968_04_03_5922.huff 	 4404 	 2462 	 420
1968_04_11_4036.huff 	 7202 	 3639 	 690
1968_07_01_4037.huff 	 12061 	 6726 	 1146
1968_10_31_3389.huff 	 21894 	 11884 	 2102
1969_01_14_5667.huff 	 80642 	 45774 	 8292
1969_01_20_3587.huff 	 22210 	 11219 	 2131
1969_11_03_3873.huff 	 46619 	 25427 	 4585
1970_01_22_3889.huff 	 45859 	 24748 	 4493
1970_04_30_3890.huff 	 28381 	 15606 	 2731
1971_01_22_3874.huff 	 45736 	 25178 	 4551
1971_02_25_3875.huff 	 36731 	 20015 	 3559
1971_04_07_3876.huff 	 26878 	 14219 	 2612
1971_05_20_3877.huff 	 2967 	 1641 	 273
1972_01_20_3878.huff 	 41029 	 22498 	 4016
1972_01_25_3879.huff 	 26592 	 14341 	 2537
1972_05_08_3880.huff 	 23716 	 12715 	 2243
1972_11_06_3881.huff 	 6104 	 3152 	 597
1972_11_07_3882.huff 	 7199 	 3634 	 703
1973_01_20_3588.huff 	 18584 	 9713 	 1819
1973_01_23_3884.huff 	 12949 	 6895 	 1257
1973_04_30_3885.huff 	 28835 	 15404 	 2773
1973_08_15_3886.huff 	 37497 	 20461 	 3630
1974_01_30_3887.huff 	 51946 	 28681 	 5209
1974_02_25_3888.huff 	 53748 	 28996 	 5414
1974_04_29_3872.huff 	 49241 	 27013 	 4814
1974_08_08_3871.huff 	 18405 	 9649 	 1811
1974_08_09_3390.huff 	 9000 	 4578 	 850
1974_08_09_3891.huff 	 18902 	 8997 	 1837
1974_09_08_5598.huff 	 11574 	 5834 	 1094
1974_09_16_3522.huff 	 6436 	 3482 	 594
1974_09_18_5498.huff 	 22067 	 12184 	 2096
1974_10_08_3283.huff 	 46245 	 25104 	 4356
1975_01_15_5499.huff 	 43937 	 24233 	 4179
1975_04_10_5500.huff 	 62608 	 35761 	 6117
1975_04_23_3392.huff 	 25247 	 13481 	 2400
1975_05_27_3985.huff 	 14799 	 7662 	 1377
1975_08_01_3393.huff 	 29463 	 16596 	 2798
1975_12_07_5501.huff 	 23940 	 13305 	 2267
1976_01_19_5599.huff 	 52553 	 29053 	 5031
1976_08_19_3394.huff 	 30693 	 16184 	 2930
1976_08_19_5842.huff 	 8234 	 4067 	 788
1976_09_23_5546.huff 	 133544 	 75256 	 13833
1976_10_06_5538.huff 	 127335 	 72438 	 13124
1976_10_22_5539.huff 	 129736 	 72517 	 13282
1977_01_12_5600.huff 	 49459 	 27761 	 4762
1977_01_20_3286.huff 	 13008 	 6686 	 1229
1977_02_02_3396.huff 	 36332 	 19773 	 3527
1977_03_09_3397.huff 	 50807 	 27516 	 4974
1977_04_18_3398.huff 	 27704 	 14543 	 2676
1977_05_22_3399.huff 	 33837 	 18315 	 3236
1977_09_07_3928.huff 	 7213 	 3857 	 697
1977_11_08_3400.huff 	 25848 	 13939 	 2509
1978_01_19_5537.huff 	 47636 	 25999 	 4656
1978_09_17_3401.huff 	 8049 	 4462 	 753
1978_10_24_5547.huff 	 34383 	 18801 	 3300
1978_12_15_3935.huff 	 9546 	 5379 	 926
1979_01_23_5533.huff 	 34270 	 19215 	 3328
1979_07_15_3402.huff 	 37577 	 19722 	 3682
1979_11_13_5852.huff 	 38371 	 20439 	 3702
1980_01_04_3403.huff 	 14450 	 8245 	 1363
1980_01_23_3404.huff 	 35692 	 19778 	 3470
1980_04_25_3936.huff 	 8658 	 4726 	 817
1980_07_17_3406.huff 	 48334 	 25991 	 4699
1980_08_14_5534.huff 	 48822 	 26234 	 4789
1980_10_28_5535.huff 	 152033 	 85334 	 15526
1981_01_14_5536.huff 	 22876 	 12293 	 2189
1981_01_20_3407.huff 	 25654 	 13352 	 2453
1981_01_29_5853.huff 	 46197 	 24618 	 4573
1981_04_28_5446.huff 	 25842 	 13476 	 2461
1981_05_17_5854.huff 	 34772 	 17730 	 3313
1981_06_29_5855.huff 	 41589 	 22115 	 3974
1981_07_27_5676.huff 	 36942 	 19304 	 3555
1981_08_03_5452.huff 	 25764 	 13466 	 2521
1981_11_18_5447.huff 	 34754 	 19082 	 3293
1981_12_23_5448.huff 	 23291 	 12429 	 2203
